Sample_Start	Sample_End	GC_Content(%)
385239	486024	53.33
3843718	3944503	51.82
18017734	18118519	53.55
8953167	9053952	53.15
11414394	11515179	53.51
3743069	3843854	52.00
9848230	9949015	53.08
14588301	14689086	53.17
5306893	5407678	53.73
15224441	15325226	53.76
108894	209679	53.39
8837869	8938654	53.11
16796882	16897667	53.35
5994562	6095347	51.55
17034970	17135755	53.26
3570554	3671339	53.59
10014145	10114930	53.41
17034339	17135124	53.25
6674349	6775134	53.86
5128434	5229219	53.55
12546466	12647251	53.56
5420686	5521471	53.90
18098556	18199341	53.42
17795716	17896501	54.14
19189	119974	52.75
20097245	20198030	54.21
10876872	10977657	54.18
16394887	16495672	53.74
653531	754316	53.49
3753657	3854442	52.01
12179613	12280398	53.95
10318461	10419246	53.32
8034686	8135471	54.03
1943646	2044431	53.52
8082309	8183094	53.53
19037339	19138124	54.15
2642648	2743433	53.59
2874052	2974837	52.44
16307133	16407918	53.70
2322386	2423171	54.82
17874652	17975437	53.39
4219822	4320607	53.36
4308102	4408887	53.17
15947830	16048615	53.59
18448347	18549132	54.00
5540741	5641526	53.30
8893824	8994609	53.41
17705794	17806579	53.79
14198153	14298938	53.46
7106768	7207553	50.57
18095773	18196558	53.33
6749509	6850294	53.85
10459463	10560248	52.53
13387959	13488744	50.69
12529912	12630697	53.37
14700199	14800984	53.17
17366963	17467748	53.34
15149361	15250146	53.82
4060227	4161012	53.57
8318332	8419117	53.47
7539591	7640376	53.67
2148352	2249137	46.81
11344269	11445054	53.16
705792	806577	52.92
19740364	19841149	51.31
18586522	18687307	52.15
7721369	7822154	53.59
19744773	19845558	51.54
7389269	7490054	53.38
241284	342069	53.53
2382132	2482917	54.10
1975475	2076260	53.78
7682011	7782796	53.42
2261579	2362364	53.76
1054043	1154828	53.59
11087340	11188125	54.43
2377578	2478363	53.98
17252216	17353001	45.37
7986110	8086895	53.78
9344146	9444931	54.34
16287807	16388592	53.60
7188594	7289379	53.43
18093688	18194473	53.33
4439648	4540433	53.12
19161026	19261811	53.49
19334454	19435239	53.79
15860207	15960992	53.11
8153634	8254419	53.31
15870338	15971123	53.25
13658665	13759450	53.53
6389096	6489881	53.74
3165048	3265833	52.70
3252458	3353243	53.80
14463677	14564462	54.06
11888253	11989038	54.06
14212940	14313725	53.55
13794303	13895088	53.69
15670747	15771532	54.02
1817683	1918468	53.53
3302355	3403140	54.57
2033823	2134608	54.66
13509728	13610513	54.13
11385106	11485891	54.07
3666460	3767245	52.81
8343522	8444307	53.96
6428696	6529481	53.20
6382351	6483136	54.00
17994763	18095548	53.40
15052972	15153757	53.14
4703737	4804522	53.29
14155998	14256783	53.91
6156836	6257621	51.82
9346424	9447209	54.24
15523222	15624007	53.59
8382113	8482898	54.01
2529497	2630282	53.43
14869000	14969785	54.19
18465853	18566638	54.14
3285271	3386056	54.04
1697462	1798247	53.36
18139121	18239906	53.21
495191	595976	53.22
3129379	3230164	52.60
7931579	8032364	53.86
5580474	5681259	53.23
13636992	13737777	53.71
16295412	16396197	53.52
16151708	16252493	52.97
7172169	7272954	53.64
13456679	13557464	51.32
1967477	2068262	53.72
5524305	5625090	53.18
12716227	12817012	53.36
72322	173107	53.05
13100380	13201165	53.73
8898737	8999522	53.41
15267547	15368332	53.49
9571375	9672160	53.79
14193775	14294560	53.40
18648490	18749275	53.77
16329982	16430767	53.50
5194119	5294904	52.04
6371915	6472700	54.13
9955862	10056647	54.09
7304829	7405614	53.35
1962373	2063158	53.59
19434065	19534850	53.03
18193052	18293837	52.75
2045396	2146181	54.22
10522831	10623616	53.89
1918148	2018933	53.41
1682497	1783282	53.11
19601747	19702532	54.07
15998367	16099152	52.64
16872858	16973643	53.93
17821635	17922420	53.46
5282565	5383350	54.08
1908561	2009346	53.47
17039896	17140681	53.12
2688094	2788879	53.87
6235251	6336036	53.77
2299194	2399979	54.54
19966065	20066850	51.77
2280388	2381173	54.29
7892133	7992918	53.97
13548459	13649244	54.30
4022727	4123512	53.02
19115134	19215919	53.12
8261616	8362401	54.13
19425300	19526085	53.12
19948752	20049537	52.20
1333508	1434293	53.55
2750906	2851691	53.51
14066853	14167638	53.81
19584792	19685577	54.04
18965868	19066653	53.34
17541677	17642462	53.32
10615610	10716395	53.22
8749844	8850629	52.75
6853801	6954586	53.45
10542261	10643046	53.68
8008971	8109756	54.00
8912544	9013329	53.25
13280369	13381154	53.33
4391546	4492331	53.47
10066231	10167016	53.93
15341910	15442695	51.11
10609146	10709931	53.26
2434143	2534928	54.47
312574	413359	53.62
15377510	15478295	50.73
18890931	18991716	53.48
3354814	3455599	54.14
2458221	2559006	54.22
18040017	18140802	53.62
7152271	7253056	51.76
16974673	17075458	53.39
8898649	8999434	53.41
4444504	4545289	52.86
11710793	11811578	49.43
2308253	2409038	54.78
8196824	8297609	54.00
12399271	12500056	53.21
9562590	9663375	54.06
5293105	5393890	54.20
14703034	14803819	53.23
18227370	18328155	52.92
10150790	10251575	53.23
17748304	17849089	54.17
262499	363284	53.54
18609364	18710149	53.52
10045483	10146268	53.38
3475786	3576571	52.86
4506062	4606847	53.15
8874003	8974788	53.46
3873143	3973928	39.11
3591531	3692316	53.67
18563105	18663890	51.19
5215966	5316751	51.82
9138489	9239274	54.80
9454171	9554956	53.32
7067558	7168343	50.12
11505153	11605938	53.58
6831592	6932377	53.79
8857829	8958614	53.56
16958713	17059498	53.38
16392408	16493193	53.72
8426230	8527015	53.37
1704528	1805313	53.40
3097022	3197807	53.03
14212844	14313629	53.55
9283847	9384632	54.15
1479306	1580091	53.59
118973	219758	53.46
11192300	11293085	53.90
4389579	4490364	53.50
8789760	8890545	53.19
5421791	5522576	53.95
14825539	14926324	54.33
18511323	18612108	52.01
14350791	14451576	53.30
18820911	18921696	53.70
324461	425246	53.70
3753864	3854649	52.01
2524764	2625549	53.54
5001431	5102216	50.77
18306972	18407757	53.63
1208903	1309688	53.65
12388832	12489617	53.39
19545777	19646562	54.53
18539665	18640450	51.31
4969202	5069987	52.93
14421249	14522034	53.30
4276362	4377147	53.49
1403543	1504328	54.36
10343433	10444218	52.93
12235674	12336459	53.96
1338649	1439434	53.73
12006085	12106870	53.55
7048998	7149783	52.41
8372828	8473613	53.97
3449181	3549966	52.72
11867485	11968270	53.71
18786573	18887358	53.27
13635762	13736547	53.75
5185949	5286734	52.04
7943586	8044371	53.84
5452654	5553439	54.49
5940891	6041676	52.96
13834304	13935089	53.87
831692	932477	53.61
6018345	6119130	51.68
11146294	11247079	54.47
13814801	13915586	53.70
8327110	8427895	53.60
8952514	9053299	53.17
5341793	5442578	53.30
3627087	3727872	53.31
12835970	12936755	53.31
1299382	1400167	53.11
15793736	15894521	53.19
7463637	7564422	51.11
6696552	6797337	53.63
15445213	15545998	53.46
11732589	11833374	49.18
10240506	10341291	53.51
7636837	7737622	53.56
7480073	7580858	51.55
794046	894831	53.51
6480360	6581145	52.39
13370299	13471084	52.16
11014643	11115428	54.01
9348367	9449152	54.22
2329373	2430158	54.58
9365880	9466665	54.03
11782508	11883293	50.47
17092818	17193603	53.25
13410981	13511766	50.67
17992414	18093199	53.31
11111545	11212330	54.37
926120	1026905	51.56
3870226	3971011	39.09
8764927	8865712	52.69
5991741	6092526	51.61
19481358	19582143	54.08
8907573	9008358	53.34
1283698	1384483	53.04
3637385	3738170	52.98
20017609	20118394	53.03
14581540	14682325	52.99
11599334	11700119	53.67
10525264	10626049	53.93
14642948	14743733	53.67
17160510	17261295	53.72
3880428	3981213	38.52
12925013	13025798	54.48
19347084	19447869	53.67
6377985	6478770	54.15
8547069	8647854	45.45
1489364	1590149	53.59
14631662	14732447	53.45
56749	157534	53.06
17445631	17546416	54.38
18067450	18168235	53.21
6611401	6712186	53.83
12221244	12322029	53.75
14471939	14572724	54.28
2347931	2448716	54.27
11079674	11180459	54.47
10533261	10634046	53.87
4181731	4282516	53.88
10077143	10177928	53.76
17016207	17116992	53.28
10377871	10478656	52.43
13703392	13804177	53.48
10944882	11045667	53.66
13502316	13603101	53.87
9920542	10021327	53.90
18602995	18703780	53.19
4271069	4371854	53.58
6437085	6537870	52.72
14107837	14208622	53.81
12722004	12822789	53.21
5839388	5940173	53.58
19096003	19196788	53.86
10098202	10198987	53.66
13625621	13726406	53.66
18385721	18486506	53.30
13621	114406	52.57
10196351	10297136	53.15
9627226	9728011	52.83
7052560	7153345	52.13
14424652	14525437	53.42
19461059	19561844	53.47
10812889	10913674	54.40
15602414	15703199	53.30
14823878	14924663	54.27
14836420	14937205	54.25
7170629	7271414	53.63
17152153	17252938	53.79
15877493	15978278	53.20
5693898	5794683	53.38
2845266	2946051	51.20
9522291	9623076	53.91
17295699	17396484	47.07
11247051	11347836	52.53
3133554	3234339	52.53
7880882	7981667	53.80
10415948	10516733	51.94
7537689	7638474	52.83
6681691	6782476	53.81
4944378	5045163	53.83
819580	920365	53.58
1550675	1651460	53.42
8215552	8316337	54.39
15942930	16043715	53.70
2443709	2544494	54.40
15281230	15382015	53.42
13906332	14007117	53.49
19316310	19417095	54.12
6524163	6624948	51.20
12884179	12984964	53.82
16588545	16689330	53.56
13410124	13510909	50.64
8186759	8287544	53.99
4951672	5052457	53.60
186053	286838	53.60
3576476	3677261	53.53
14265539	14366324	53.67
7343090	7443875	52.98
5901777	6002562	53.73
17379778	17480563	53.36
15587707	15688492	53.44
1685049	1785834	53.03
18703434	18804219	53.19
8361706	8462491	53.93
4072118	4172903	53.77
15316317	15417102	51.92
4474117	4574902	52.68
15590839	15691624	53.42
17821828	17922613	53.45
18754420	18855205	52.45
19980064	20080849	51.73
10646752	10747537	53.18
14850299	14951084	54.56
16937544	17038329	53.54
14319043	14419828	53.42
18383532	18484317	53.27
14962377	15063162	53.28
5340453	5441238	53.42
15927431	16028216	53.88
15101835	15202620	53.76
8697025	8797810	52.89
8295988	8396773	53.77
9305024	9405809	54.66
17491919	17592704	53.76
16260377	16361162	54.04
8027759	8128544	54.00
9213961	9314746	53.96
14759675	14860460	53.39
2599909	2700694	53.54
9587445	9688230	53.58
7868298	7969083	53.86
9117246	9218031	54.30
11269173	11369958	52.31
10727672	10828457	53.80
18124501	18225286	53.37
2703737	2804522	53.72
4643063	4743848	53.52
5061037	5161822	50.96
7759847	7860632	53.37
12852531	12953316	53.76
5127293	5228078	53.54
7179067	7279852	53.52
2155162	2255947	46.83
13920656	14021441	53.20
13676765	13777550	53.85
11102537	11203322	54.47
18207008	18307793	52.74
15633825	15734610	53.79
13951068	14051853	53.32
2089290	2190075	53.92
6940210	7040995	53.24
14097677	14198462	53.78
13068673	13169458	53.79
19598452	19699237	53.97
655383	756168	53.44
19316962	19417747	54.11
12763469	12864254	52.79
16004784	16105569	52.44
197839	298624	53.36
11803066	11903851	52.58
10019777	10120562	53.30
13085780	13186565	53.28
14060021	14160806	53.75
18059685	18160470	53.26
18325159	18425944	53.54
7400050	7500835	52.81
16382262	16483047	53.60
7362568	7463353	53.43
9158189	9258974	54.64
14624228	14725013	53.41
16295441	16396226	53.52
973911	1074696	53.76
13047882	13148667	53.82
11278635	11379420	52.06
13566616	13667401	53.62
5537982	5638767	53.30
15683010	15783795	54.10
4282478	4383263	53.37
17922215	18023000	53.37
904843	1005628	51.69
13221125	13321910	52.69
19860625	19961410	53.77
18937852	19038637	53.70
909393	1010178	51.72
2816809	2917594	51.21
14381858	14482643	53.33
4553319	4654104	53.44
15492029	15592814	54.03
6097814	6198599	52.39
1687272	1788057	53.07
8729397	8830182	53.25
12720614	12821399	53.18
10984132	11084917	53.41
7102140	7202925	50.51
15257177	15357962	53.58
10967125	11067910	53.52
11324639	11425424	52.73
12721364	12822149	53.20
9336742	9437527	54.49
14145368	14246153	54.06
8464827	8565612	52.90
2748317	2849102	53.60
15780878	15881663	53.22
650395	751180	53.57
18099899	18200684	53.43
1747702	1848487	53.40
11742720	11843505	49.17
7523647	7624432	52.82
2302450	2403235	54.63
1350838	1451623	53.84
1041193	1141978	53.54
8297450	8398235	53.76
6689434	6790219	53.58
683839	784624	52.86
5113103	5213888	53.84
8004240	8105025	53.92
4235273	4336058	53.53
15890072	15990857	53.33
3838272	3939057	52.04
18923678	19024463	53.86
7313676	7414461	53.09
15603951	15704736	53.42
8598111	8698896	53.56
12378068	12478853	53.33
5630069	5730854	52.88
3843085	3943870	51.85
5495068	5595853	53.47
10436734	10537519	52.50
3627192	3727977	53.30
19417437	19518222	53.22
861624	962409	52.20
10467548	10568333	52.94
19320532	19421317	53.93
12593211	12693996	54.11
13309514	13410299	53.44
6654843	6755628	54.04
2550018	2650803	53.36
19867507	19968292	53.71
8148673	8249458	53.24
3419240	3520025	53.38
10119435	10220220	53.50
20146470	20247255	54.21
4061933	4162718	53.62
18989545	19090330	53.60
1378051	1478836	54.31
11650225	11751010	53.71
17875964	17976749	53.38
14373980	14474765	53.25
12434295	12535080	53.13
2313804	2414589	54.81
16977226	17078011	53.36
11449818	11550603	53.93
424535	525320	53.52
14094832	14195617	53.74
16448439	16549224	54.17
3541296	3642081	53.84
14546631	14647416	53.72
12153013	12253798	53.44
15426292	15527077	52.80
5133531	5234316	53.48
14612523	14713308	53.77
5910175	6010960	53.66
17506915	17607700	53.68
9062461	9163246	53.96
18058086	18158871	53.27
16223484	16324269	53.35
15598575	15699360	53.22
14615454	14716239	53.75
19880149	19980934	53.53
9005859	9106644	53.68
10814747	10915532	54.24
8237450	8338235	54.53
2907924	3008709	53.86
9359278	9460063	54.12
15126405	15227190	53.50
8182699	8283484	53.93
15593028	15693813	53.27
19120981	19221766	53.19
12716770	12817555	53.33
11287597	11388382	52.29
963012	1063797	53.10
16586173	16686958	53.58
10905665	11006450	53.96
6101533	6202318	52.26
16359461	16460246	53.41
7117561	7218346	50.63
11905950	12006735	54.08
8668868	8769653	53.53
11419876	11520661	53.63
9383781	9484566	54.04
20003642	20104427	52.75
9270035	9370820	54.07
18649252	18750037	53.75
340614	441399	53.47
17335133	17435918	53.41
6410789	6511574	53.38
2872694	2973479	52.30
8098565	8199350	53.31
13637464	13738249	53.70
16393952	16494737	53.72
18628622	18729407	53.54
8063933	8164718	53.34
15975033	16075818	53.03
16469231	16570016	54.16
15038242	15139027	52.99
578587	679372	54.25
3122352	3223137	52.68
9872907	9973692	53.24
7435541	7536326	52.17
13569450	13670235	53.54
8163966	8264751	53.77
10274569	10375354	53.75
19513767	19614552	54.08
12382271	12483056	53.34
15879986	15980771	53.17
18571470	18672255	51.37
17814783	17915568	53.46
11534584	11635369	53.38
14277538	14378323	53.80
18467972	18568757	54.01
11099514	11200299	54.49
11804802	11905587	52.78
15225164	15325949	53.80
9090446	9191231	54.08
10288560	10389345	53.72
8435707	8536492	53.32
7735573	7836358	53.61
4048539	4149324	53.52
6462056	6562841	52.48
10588032	10688817	53.37
4011591	4112376	53.48
17980610	18081395	53.28
6212597	6313382	52.40
6427048	6527833	53.27
7260663	7361448	53.47
16247008	16347793	53.80
9277787	9378572	54.25
19783253	19884038	52.87
17603892	17704677	52.98
20024974	20125759	53.06
9495860	9596645	53.71
3373096	3473881	53.70
6513505	6614290	51.31
9940381	10041166	54.23
7633068	7733853	53.48
12109159	12209944	52.68
6021059	6121844	51.61
10142417	10243202	53.27
474740	575525	53.44
17922599	18023384	53.34
4247419	4348204	53.77
9204360	9305145	53.71
1527253	1628038	53.58
1829589	1930374	53.56
18567645	18668430	51.27
9802479	9903264	53.74
4237236	4338021	53.60
16471155	16571940	54.09
3442270	3543055	52.81
411558	512343	53.47
19262398	19363183	53.48
9540844	9641629	53.84
15750347	15851132	53.70
16062983	16163768	53.16
14779680	14880465	53.74
11432194	11532979	53.83
6186218	6287003	51.87
1723916	1824701	53.40
8471768	8572553	52.54
16029931	16130716	52.75
3828129	3928914	52.49
2192561	2293346	46.65
13445510	13546295	50.73
16500276	16601061	53.88
2485785	2586570	53.96
19361617	19462402	53.62
1798822	1899607	53.46
5091113	5191898	52.63
5006240	5107025	50.71
18885762	18986547	53.64
10195028	10295813	53.18
2858196	2958981	51.37
8327906	8428691	53.53
3974574	4075359	52.83
18725823	18826608	52.65
13964482	14065267	53.50
20002697	20103482	52.71
7572803	7673588	53.79
17534624	17635409	53.44
12763368	12864153	52.79
15116756	15217541	53.52
14855251	14956036	54.38
9977515	10078300	53.97
19747626	19848411	51.45
14389141	14489926	53.01
10246860	10347645	53.60
19080038	19180823	54.07
2020993	2121778	54.53
3329726	3430511	53.92
6972205	7072990	53.77
7080830	7181615	50.22
8880050	8980835	53.46
2724199	2824984	53.55
5269961	5370746	54.20
8048539	8149324	53.74
5832214	5932999	53.33
18521786	18622571	51.86
2518759	2619544	53.64
5252363	5353148	52.59
89782	190567	53.29
13707575	13808360	53.53
15116395	15217180	53.52
19924997	20025782	51.90
15767646	15868431	53.19
9773040	9873825	53.83
1095211	1195996	53.12
7767053	7867838	53.58
9667195	9767980	52.66
9486454	9587239	53.44
15234763	15335548	53.73
2388396	2489181	53.98
7832403	7933188	53.03
8876980	8977765	53.49
19790054	19890839	53.05
6637711	6738496	54.03
14265296	14366081	53.68
3851253	3952038	48.39
18272481	18373266	53.77
7543353	7644138	53.78
4999254	5100039	50.94
8913146	9013931	53.24
4772657	4873442	53.10
2396116	2496901	53.77
2001120	2101905	54.37
5567444	5668229	52.91
10321739	10422524	53.26
19966364	20067149	51.80
19099419	19200204	53.65
9684164	9784949	52.85
14735544	14836329	53.24
4172616	4273401	53.86
15726894	15827679	53.95
10203607	10304392	53.17
13505944	13606729	53.85
9135066	9235851	54.65
16793059	16893844	53.28
18118774	18219559	53.13
16569018	16669803	53.29
14688750	14789535	53.52
2699180	2799965	53.75
20066780	20167565	53.68
1337505	1438290	53.80
14496476	14597261	54.37
10815317	10916102	54.23
8400952	8501737	53.96
867881	968666	52.08
3064421	3165206	53.22
7681428	7782213	53.33
19300479	19401264	54.11
19700576	19801361	52.36
696101	796886	53.07
9043289	9144074	53.73
19335640	19436425	53.76
1349950	1450735	53.81
5878425	5979210	53.43
15787387	15888172	53.22
17413536	17514321	53.81
14838756	14939541	54.31
9333385	9434170	54.44
6089765	6190550	52.60
19640403	19741188	54.21
14625873	14726658	53.33
16499579	16600364	53.88
3061587	3162372	53.27
15770931	15871716	53.15
11675635	11776420	52.61
13701888	13802673	53.48
11183973	11284758	53.93
10772927	10873712	54.18
3509789	3610574	52.54
5396386	5497171	53.47
11066374	11167159	54.44
13812517	13913302	53.66
16625181	16725966	53.54
9670984	9771769	52.66
13436947	13537732	50.55
18458179	18558964	54.17
1231351	1332136	53.80
15261425	15362210	53.70
2954796	3055581	53.25
10553444	10654229	53.60
8469100	8569885	52.59
10847268	10948053	54.03
3889683	3990468	37.76
13561864	13662649	53.82
17266984	17367769	45.49
38623	139408	52.71
18206419	18307204	52.76
15501353	15602138	54.11
13866287	13967072	53.83
1818787	1919572	53.47
6294225	6395010	53.94
17395939	17496724	53.47
12139300	12240085	53.30
16726652	16827437	53.09
14832433	14933218	54.30
1731803	1832588	53.23
6830281	6931066	53.74
8960920	9061705	53.11
18428753	18529538	53.44
4396074	4496859	53.41
9664654	9765439	52.60
14700736	14801521	53.22
16264229	16365014	53.97
4074383	4175168	53.75
968697	1069482	53.40
8029490	8130275	54.06
5314289	5415074	53.58
10427044	10527829	52.31
18483090	18583875	53.23
458838	559623	53.57
18530482	18631267	51.60
13689895	13790680	53.67
3127581	3228366	52.63
7539702	7640487	53.73
3807123	3907908	52.17
15483621	15584406	53.86
3941509	4042294	40.25
5166413	5267198	52.00
16722706	16823491	52.95
9793248	9894033	53.76
17074911	17175696	53.23
9174617	9275402	54.39
13941542	14042327	53.13
16189999	16290784	53.60
15845066	15945851	52.87
8178252	8279037	53.89
15327210	15427995	51.32
18497386	18598171	52.31
4853379	4954164	52.89
12871010	12971795	53.97
6395822	6496607	53.81
20111774	20212559	54.05
17053734	17154519	53.06
4580459	4681244	53.65
2342437	2443222	54.45
9269324	9370109	54.07
13923157	14023942	53.08
11404320	11505105	53.70
17036849	17137634	53.16
8964826	9065611	53.28
86075	186860	53.18
9490501	9591286	53.60
10017871	10118656	53.31
19694361	19795146	52.44
19458999	19559784	53.50
16429603	16530388	53.99
4986034	5086819	51.69
14983644	15084429	53.18
18071765	18172550	53.16
16251800	16352585	53.87
11580437	11681222	53.65
11154833	11255618	54.29
18519275	18620060	51.96
18234487	18335272	53.02
12657069	12757854	54.08
15278829	15379614	53.48
10797056	10897841	54.32
6330123	6430908	53.79
8012984	8113769	54.17
19186345	19287130	53.28
12850369	12951154	53.55
7837055	7937840	52.90
13783325	13884110	53.41
1464560	1565345	53.56
10676225	10777010	53.27
15870449	15971234	53.24
12791994	12892779	53.19
12954653	13055438	54.45
5103807	5204592	53.61
16620471	16721256	53.62
1242172	1342957	53.72
4236121	4336906	53.58
16854094	16954879	53.91
