Sample_Start	Sample_End	GC_Content(%)
3666460	3756496	59.68
8343522	8433558	59.66
6428696	6518732	59.11
6382351	6472387	61.56
17994763	18084799	60.58
15052972	15143008	58.98
4703737	4793773	59.19
14155998	14246034	56.86
6156836	6246872	58.82
9346424	9436460	60.79
15523222	15613258	56.55
8382113	8472149	59.85
2529497	2619533	61.16
14869000	14959036	58.82
18465853	18555889	61.11
3285271	3375307	60.80
1697462	1787498	60.89
18139121	18229157	60.85
495191	585227	59.25
3129379	3219415	59.69
7931579	8021615	60.77
5580474	5670510	60.49
13636992	13727028	58.41
16295412	16385448	60.64
16151708	16241744	59.95
7172169	7262205	60.06
13456679	13546715	56.18
1967477	2057513	59.05
5524305	5614341	62.18
12716227	12806263	58.07
72322	162358	60.19
13100380	13190416	51.87
8898737	8988773	53.89
15267547	15357583	60.87
9571375	9661411	60.98
14193775	14283811	56.81
18648490	18738526	60.20
16329982	16420018	59.82
5194119	5284155	61.97
6371915	6461951	61.76
9955862	10045898	58.65
7304829	7394865	59.70
1962373	2052409	58.73
18193052	18283088	59.76
2045396	2135432	58.10
10522831	10612867	61.10
1918148	2008184	58.01
1682497	1772533	60.18
15998367	16088403	61.19
16872858	16962894	60.44
17821635	17911671	58.64
5282565	5372601	58.51
1908561	1998597	57.45
17039896	17129932	58.72
2688094	2778130	58.70
6235251	6325287	59.55
2299194	2389230	56.62
2280388	2370424	57.75
7892133	7982169	61.63
13548459	13638495	59.17
4022727	4112763	59.37
8261616	8351652	58.96
1333508	1423544	57.73
2750906	2840942	58.41
14066853	14156889	58.99
17541677	17631713	59.67
10615610	10705646	58.56
8749844	8839880	59.47
6853801	6943837	59.13
10542261	10632297	59.54
8008971	8099007	60.03
8912544	9002580	53.67
13280369	13370405	57.92
4391546	4481582	59.83
10066231	10156267	59.32
15341910	15431946	61.33
10609146	10699182	58.49
2434143	2524179	57.65
312574	402610	57.96
15377510	15467546	58.51
3354814	3444850	59.53
2458221	2548257	57.04
18040017	18130053	59.93
7152271	7242307	59.11
16974673	17064709	58.16
8898649	8988685	53.91
4444504	4534540	58.99
11710793	11800829	56.61
2308253	2398289	56.92
8196824	8286860	60.80
12399271	12489307	60.25
9562590	9652626	60.58
5293105	5383141	59.48
14703034	14793070	59.58
18227370	18317406	54.06
10150790	10240826	59.71
17748304	17838340	57.79
262499	352535	58.64
18609364	18699400	60.50
10045483	10135519	59.96
3475786	3565822	58.96
4506062	4596098	56.57
8874003	8964039	54.41
3873143	3963179	59.50
3591531	3681567	60.10
18563105	18653141	59.54
5215966	5306002	61.71
9138489	9228525	60.93
9454171	9544207	59.34
7067558	7157594	59.29
11505153	11595189	62.04
6831592	6921628	58.09
8857829	8947865	55.72
16958713	17048749	58.66
16392408	16482444	59.83
8426230	8516266	58.32
1704528	1794564	61.22
3097022	3187058	58.57
14212844	14302880	57.35
9283847	9373883	59.41
1479306	1569342	61.90
118973	209009	59.63
11192300	11282336	59.45
4389579	4479615	59.95
8789760	8879796	59.19
5421791	5511827	58.76
14825539	14915575	58.53
18511323	18601359	60.35
14350791	14440827	58.26
18820911	18910947	60.33
324461	414497	59.16
3753864	3843900	59.51
2524764	2614800	60.93
5001431	5091467	59.58
18306972	18397008	51.37
1208903	1298939	61.03
12388832	12478868	60.29
18539665	18629701	59.98
4969202	5059238	58.16
14421249	14511285	61.67
4276362	4366398	57.71
1403543	1493579	58.84
10343433	10433469	59.05
12235674	12325710	59.58
1338649	1428685	57.66
12006085	12096121	60.42
7048998	7139034	59.22
8372828	8462864	59.75
3449181	3539217	59.49
11867485	11957521	59.47
18786573	18876609	61.78
13635762	13725798	58.41
5185949	5275985	61.93
7943586	8033622	61.30
5452654	5542690	58.74
5940891	6030927	57.12
13834304	13924340	61.06
831692	921728	55.91
6018345	6108381	58.01
11146294	11236330	60.51
13814801	13904837	61.44
8327110	8417146	59.31
8952514	9042550	58.13
5341793	5431829	60.94
3627087	3717123	58.97
12835970	12926006	58.92
1299382	1389418	59.24
15793736	15883772	60.41
7463637	7553673	59.66
6696552	6786588	59.75
15445213	15535249	56.72
11732589	11822625	58.78
10240506	10330542	60.09
7636837	7726873	58.87
7480073	7570109	58.46
794046	884082	58.95
6480360	6570396	58.78
13370299	13460335	59.38
11014643	11104679	57.75
9348367	9438403	60.58
2329373	2419409	58.44
9365880	9455916	60.19
11782508	11872544	59.83
17092818	17182854	58.94
13410981	13501017	57.58
17992414	18082450	60.25
11111545	11201581	58.69
926120	1016156	61.44
3870226	3960262	59.40
8764927	8854963	59.61
5991741	6081777	57.06
8907573	8997609	53.56
1283698	1373734	59.29
3637385	3727421	58.95
14581540	14671576	59.50
11599334	11689370	58.42
10525264	10615300	60.71
14642948	14732984	59.66
17160510	17250546	60.22
3880428	3970464	60.03
12925013	13015049	59.20
6377985	6468021	61.68
8547069	8637105	60.38
1489364	1579400	61.94
14631662	14721698	59.66
56749	146785	59.94
17445631	17535667	59.25
18067450	18157486	58.96
6611401	6701437	59.70
12221244	12311280	60.16
14471939	14561975	59.63
2347931	2437967	60.17
11079674	11169710	57.33
10533261	10623297	60.35
4181731	4271767	59.24
10077143	10167179	59.16
17016207	17106243	58.14
10377871	10467907	59.87
13703392	13793428	60.78
10944882	11034918	61.68
13502316	13592352	59.25
9920542	10010578	58.74
18602995	18693031	60.56
4271069	4361105	57.40
6437085	6527121	59.04
14107837	14197873	58.42
12722004	12812040	58.24
5839388	5929424	60.31
10098202	10188238	59.40
13625621	13715657	58.25
18385721	18475757	58.79
13621	103657	59.25
10196351	10286387	60.36
9627226	9717262	59.74
7052560	7142596	58.87
14424652	14514688	62.07
10812889	10902925	59.93
15602414	15692450	61.36
14823878	14913914	58.49
14836420	14926456	58.60
7170629	7260665	60.04
17152153	17242189	60.52
15877493	15967529	57.47
5693898	5783934	58.99
2845266	2935302	61.11
9522291	9612327	59.45
17295699	17385735	57.33
11247051	11337087	58.70
3133554	3223590	59.84
7880882	7970918	62.08
10415948	10505984	59.45
7537689	7627725	58.94
6681691	6771727	60.14
4944378	5034414	57.55
819580	909616	56.95
1550675	1640711	60.61
8215552	8305588	60.95
15942930	16032966	60.11
2443709	2533745	57.15
15281230	15371266	61.43
13906332	13996368	59.21
6524163	6614199	58.27
12884179	12974215	57.89
16588545	16678581	59.78
13410124	13500160	57.58
8186759	8276795	60.64
4951672	5041708	57.62
186053	276089	59.55
3576476	3666512	59.45
14265539	14355575	58.73
7343090	7433126	58.69
5901777	5991813	59.70
17379778	17469814	60.50
15587707	15677743	60.95
1685049	1775085	60.53
18703434	18793470	59.23
8361706	8451742	59.60
4072118	4162154	59.46
15316317	15406353	62.12
4474117	4564153	56.95
15590839	15680875	61.12
17821828	17911864	58.67
18754420	18844456	60.10
10646752	10736788	58.71
14850299	14940335	58.08
16937544	17027580	59.29
14319043	14409079	58.86
18383532	18473568	58.71
14962377	15052413	59.77
5340453	5430489	60.91
15927431	16017467	58.71
15101835	15191871	61.77
8697025	8787061	60.15
8295988	8386024	58.21
9305024	9395060	60.82
17491919	17581955	59.28
16260377	16350413	59.34
8027759	8117795	59.62
9213961	9303997	60.87
14759675	14849711	61.13
2599909	2689945	60.52
9587445	9677481	61.28
7868298	7958334	61.50
9117246	9207282	60.74
11269173	11359209	60.17
10727672	10817708	61.16
18124501	18214537	59.28
2703737	2793773	59.34
4643063	4733099	60.69
5061037	5151073	60.35
7759847	7849883	57.48
12852531	12942567	59.24
5127293	5217329	59.19
7179067	7269103	60.17
2155162	2245198	57.08
13920656	14010692	60.19
13676765	13766801	57.75
11102537	11192573	58.26
18207008	18297044	57.72
15633825	15723861	59.80
13951068	14041104	60.59
2089290	2179326	60.00
6940210	7030246	61.41
14097677	14187713	58.25
13068673	13158709	56.03
655383	745419	59.56
12763469	12853505	58.92
16004784	16094820	60.78
197839	287875	60.14
11803066	11893102	60.39
10019777	10109813	60.61
13085780	13175816	53.70
14060021	14150057	59.04
18059685	18149721	60.09
18325159	18415195	53.74
7400050	7490086	60.15
16382262	16472298	60.47
7362568	7452604	58.33
9158189	9248225	61.36
14624228	14714264	59.27
16295441	16385477	60.64
973911	1063947	59.83
13047882	13137918	58.48
11278635	11368671	59.97
13566616	13656652	58.93
5537982	5628018	61.61
15683010	15773046	56.41
4282478	4372514	58.13
17922215	18012251	57.43
904843	994879	59.78
13221125	13311161	58.69
909393	999429	60.35
2816809	2906845	59.99
14381858	14471894	60.90
4553319	4643355	59.17
15492029	15582065	55.24
6097814	6187850	61.19
1687272	1777308	60.79
8729397	8819433	58.84
12720614	12810650	58.24
10984132	11074168	59.86
7102140	7192176	58.23
15257177	15347213	60.66
10967125	11057161	61.06
11324639	11414675	59.77
12721364	12811400	58.25
9336742	9426778	60.92
14145368	14235404	57.20
8464827	8554863	58.86
2748317	2838353	58.47
15780878	15870914	59.63
650395	740431	59.30
18099899	18189935	58.33
1747702	1837738	59.93
11742720	11832756	58.14
7523647	7613683	58.67
2302450	2392486	56.76
1350838	1440874	57.54
1041193	1131229	56.72
8297450	8387486	58.34
6689434	6779470	59.90
683839	773875	59.52
5113103	5203139	59.03
8004240	8094276	60.11
4235273	4325309	58.17
15890072	15980108	56.70
3838272	3928308	58.30
7313676	7403712	59.25
15603951	15693987	61.37
8598111	8688147	59.81
12378068	12468104	59.90
5630069	5720105	58.78
3843085	3933121	58.53
5495068	5585104	60.89
10436734	10526770	60.22
3627192	3717228	58.99
861624	951660	56.11
10467548	10557584	61.63
12593211	12683247	59.59
13309514	13399550	58.03
6654843	6744879	59.64
2550018	2640054	61.13
8148673	8238709	59.74
3419240	3509276	59.18
10119435	10209471	57.93
4061933	4151969	59.70
1378051	1468087	57.97
11650225	11740261	54.85
17875964	17966000	59.30
14373980	14464016	60.41
12434295	12524331	58.78
2313804	2403840	56.88
16977226	17067262	58.05
11449818	11539854	58.94
424535	514571	61.11
14094832	14184868	58.22
16448439	16538475	58.63
3541296	3631332	59.76
14546631	14636667	59.99
12153013	12243049	60.06
15426292	15516328	57.61
5133531	5223567	59.69
14612523	14702559	58.82
5910175	6000211	58.67
17506915	17596951	59.89
9062461	9152497	58.81
18058086	18148122	60.06
16223484	16313520	58.65
15598575	15688611	61.43
14615454	14705490	58.82
9005859	9095895	60.20
10814747	10904783	59.84
8237450	8327486	61.19
2907924	2997960	61.15
9359278	9449314	60.46
15126405	15216441	61.39
8182699	8272735	60.59
15593028	15683064	61.27
12716770	12806806	58.17
11287597	11377633	60.12
963012	1053048	60.74
16586173	16676209	59.95
10905665	10995701	59.70
6101533	6191569	60.90
16359461	16449497	59.59
7117561	7207597	59.09
11905950	11995986	58.23
8668868	8758904	59.62
11419876	11509912	57.43
9383781	9473817	60.29
9270035	9360071	59.33
18649252	18739288	60.23
340614	430650	59.77
17335133	17425169	58.47
6410789	6500825	58.74
2872694	2962730	62.42
8098565	8188601	59.12
13637464	13727500	58.41
16393952	16483988	59.75
18628622	18718658	59.73
8063933	8153969	58.24
15975033	16065069	60.40
16469231	16559267	57.66
15038242	15128278	58.90
578587	668623	59.67
3122352	3212388	59.45
9872907	9962943	60.39
7435541	7525577	60.39
13569450	13659486	58.88
8163966	8254002	60.16
10274569	10364605	60.52
12382271	12472307	59.96
15879986	15970022	57.33
18571470	18661506	59.12
17814783	17904819	57.89
11534584	11624620	61.38
14277538	14367574	58.71
18467972	18558008	61.07
11099514	11189550	58.33
11804802	11894838	60.53
15225164	15315200	59.08
9090446	9180482	58.98
10288560	10378596	59.78
8435707	8525743	57.71
7735573	7825609	59.00
4048539	4138575	59.48
6462056	6552092	58.49
10588032	10678068	59.22
4011591	4101627	58.82
17980610	18070646	59.26
6212597	6302633	59.38
6427048	6517084	59.14
7260663	7350699	59.50
16247008	16337044	59.05
9277787	9367823	59.51
17603892	17693928	59.37
9495860	9585896	58.61
3373096	3463132	59.59
6513505	6603541	58.87
9940381	10030417	58.69
7633068	7723104	58.93
12109159	12199195	59.21
6021059	6111095	58.42
10142417	10232453	58.23
474740	564776	60.80
17922599	18012635	57.38
4247419	4337455	57.89
9204360	9294396	61.11
1527253	1617289	61.01
1829589	1919625	59.15
18567645	18657681	59.24
9802479	9892515	58.14
4237236	4327272	58.10
16471155	16561191	57.83
3442270	3532306	59.01
411558	501594	61.06
9540844	9630880	59.25
15750347	15840383	56.68
16062983	16153019	58.85
14779680	14869716	60.22
11432194	11522230	58.01
6186218	6276254	58.68
1723916	1813952	60.64
8471768	8561804	59.17
16029931	16119967	59.52
3828129	3918165	58.09
2192561	2282597	57.94
13445510	13535546	55.54
16500276	16590312	58.99
2485785	2575821	58.41
1798822	1888858	59.61
5091113	5181149	58.93
5006240	5096276	59.83
10195028	10285064	60.33
2858196	2948232	61.23
8327906	8417942	59.30
3974574	4064610	57.73
18725823	18815859	59.19
13964482	14054518	61.08
7572803	7662839	59.76
17534624	17624660	59.36
12763368	12853404	58.92
15116756	15206792	61.65
14855251	14945287	58.15
9977515	10067551	58.85
14389141	14479177	61.20
10246860	10336896	60.37
2020993	2111029	58.02
3329726	3419762	60.37
6972205	7062241	60.27
7080830	7170866	58.75
8880050	8970086	54.22
2724199	2814235	58.99
5269961	5359997	58.14
8048539	8138575	58.51
5832214	5922250	60.24
18521786	18611822	59.98
2518759	2608795	60.72
5252363	5342399	58.19
89782	179818	60.25
13707575	13797611	60.42
15116395	15206431	61.66
15767646	15857682	58.08
9773040	9863076	57.80
1095211	1185247	58.26
7767053	7857089	57.50
9667195	9757231	59.10
9486454	9576490	58.71
15234763	15324799	59.63
2388396	2478432	59.93
7832403	7922439	60.06
8876980	8967016	54.33
6637711	6727747	59.42
14265296	14355332	58.70
3851253	3941289	58.82
18272481	18362517	49.12
7543353	7633389	59.40
4999254	5089290	59.21
8913146	9003182	53.66
4772657	4862693	54.62
2396116	2486152	59.76
2001120	2091156	58.28
5567444	5657480	60.66
10321739	10411775	59.89
9684164	9774200	59.52
14735544	14825580	59.90
4172616	4262652	59.00
15726894	15816930	55.52
10203607	10293643	60.32
13505944	13595980	59.41
9135066	9225102	60.95
16793059	16883095	59.42
18118774	18208810	58.89
16569018	16659054	60.28
14688750	14778786	59.63
2699180	2789216	59.22
1337505	1427541	57.58
14496476	14586512	59.69
10815317	10905353	59.80
8400952	8490988	58.85
867881	957917	56.59
3064421	3154457	58.69
7681428	7771464	59.94
696101	786137	59.07
9043289	9133325	58.30
1349950	1439986	57.54
5878425	5968461	60.33
15787387	15877423	59.97
17413536	17503572	59.21
14838756	14928792	58.52
9333385	9423421	60.79
6089765	6179801	61.47
14625873	14715909	59.29
16499579	16589615	59.03
3061587	3151623	58.56
15770931	15860967	58.47
11675635	11765671	55.00
13701888	13791924	60.84
11183973	11274009	59.55
10772927	10862963	61.26
3509789	3599825	58.49
5396386	5486422	58.98
11066374	11156410	56.11
13812517	13902553	61.43
16625181	16715217	59.08
9670984	9761020	59.16
13436947	13526983	56.11
18458179	18548215	60.96
1231351	1321387	59.31
15261425	15351461	60.81
2954796	3044832	61.25
10553444	10643480	58.91
8469100	8559136	59.04
10847268	10937304	58.88
3889683	3979719	60.13
13561864	13651900	59.08
17266984	17357020	58.95
38623	128659	59.83
18206419	18296455	57.80
15501353	15591389	55.69
13866287	13956323	61.26
1818787	1908823	59.35
6294225	6384261	58.61
17395939	17485975	59.97
12139300	12229336	59.92
16726652	16816688	60.56
14832433	14922469	58.68
1731803	1821839	60.57
6830281	6920317	58.01
8960920	9050956	59.50
18428753	18518789	59.85
4396074	4486110	59.77
9664654	9754690	59.17
14700736	14790772	59.40
16264229	16354265	59.34
4074383	4164419	59.47
968697	1058733	60.20
8029490	8119526	59.30
5314289	5404325	59.76
10427044	10517080	59.37
18483090	18573126	60.31
458838	548874	61.02
18530482	18620518	59.59
13689895	13779931	59.10
3127581	3217617	59.56
7539702	7629738	59.16
3807123	3897159	57.51
15483621	15573657	55.12
3941509	4031545	58.74
5166413	5256449	62.14
16722706	16812742	60.55
9793248	9883284	57.30
17074911	17164947	59.06
9174617	9264653	62.17
13941542	14031578	60.89
16189999	16280035	59.96
15845066	15935102	59.39
8178252	8268288	60.69
15327210	15417246	61.30
18497386	18587422	60.50
4853379	4943415	56.33
12871010	12961046	58.01
6395822	6485858	60.01
17053734	17143770	59.29
4580459	4670495	60.07
2342437	2432473	59.59
9269324	9359360	59.39
13923157	14013193	60.35
11404320	11494356	56.47
17036849	17126885	58.59
8964826	9054862	59.73
86075	176111	60.18
9490501	9580537	58.71
10017871	10107907	60.37
16429603	16519639	59.22
4986034	5076070	58.09
14983644	15073680	59.71
18071765	18161801	58.81
16251800	16341836	59.11
11580437	11670473	58.51
11154833	11244869	61.06
18519275	18609311	60.09
18234487	18324523	53.24
12657069	12747105	58.59
15278829	15368865	61.28
10797056	10887092	60.77
6330123	6420159	60.31
8012984	8103020	60.24
12850369	12940405	59.21
7837055	7927091	60.03
13783325	13873361	60.74
1464560	1554596	61.41
10676225	10766261	59.95
15870449	15960485	57.70
12791994	12882030	59.34
12954653	13044689	59.34
5103807	5193843	58.92
16620471	16710507	59.17
1242172	1332208	59.20
4236121	4326157	58.10
16854094	16944130	59.91
11139893	11229929	60.52
3367677	3457713	59.11
14774224	14864260	60.07
3345769	3435805	59.68
17647989	17738025	59.96
15331962	15421998	61.42
514979	605015	58.51
4837053	4927089	57.37
13756599	13846635	60.45
5179503	5269539	62.31
2510819	2600855	59.72
15753490	15843526	57.02
8892688	8982724	54.37
11360229	11450265	57.10
13337327	13427363	58.68
2694934	2784970	59.14
11024831	11114867	56.60
17905393	17995429	57.85
12750999	12841035	58.60
10625385	10715421	58.14
16372800	16462836	61.04
18153485	18243521	61.65
1204573	1294609	61.26
2295819	2385855	56.80
7877582	7967618	62.09
9642839	9732875	59.58
7633172	7723208	58.93
3032627	3122663	59.12
14561666	14651702	60.16
3303203	3393239	61.48
3372463	3462499	59.50
14887381	14977417	59.33
5582275	5672311	60.34
10048414	10138450	59.89
971308	1061344	60.09
1543200	1633236	61.02
10884207	10974243	58.69
1883048	1973084	57.63
9843789	9933825	60.15
12028033	12118069	60.34
12577579	12667615	60.86
14451450	14541486	61.22
4884511	4974547	56.65
8193906	8283942	60.77
17822984	17913020	58.68
13826162	13916198	61.01
6041706	6131742	58.78
5703704	5793740	59.05
5874352	5964388	60.13
2649738	2739774	59.58
12836056	12926092	58.92
8080906	8170942	59.07
16698941	16788977	59.19
4802233	4892269	54.62
7790951	7880987	57.60
15473623	15563659	55.77
8522065	8612101	60.61
15420627	15510663	58.21
8567342	8657378	60.75
315325	405361	58.31
15611308	15701344	61.53
9651317	9741353	59.63
18340790	18430826	55.02
5300782	5390818	59.88
2478394	2568430	58.16
14821991	14912027	58.48
11595258	11685294	58.72
10037950	10127986	60.50
