Sample_Start	Sample_End	GC_Content(%)
7721369	7809103	60.19
7389269	7477003	58.56
241284	329018	59.16
2382132	2469866	60.41
1975475	2063209	58.71
7682011	7769745	58.86
2261579	2349313	58.32
1054043	1141777	57.11
11087340	11175074	56.69
2377578	2465312	60.32
17252216	17339950	60.61
7986110	8073844	60.52
9344146	9431880	59.54
16287807	16375541	58.86
7188594	7276328	59.22
18093688	18181422	58.59
4439648	4527382	59.86
15860207	15947941	61.02
8153634	8241368	59.06
15870338	15958072	61.09
13658665	13746399	58.53
6389096	6476830	60.80
3165048	3252782	60.34
3252458	3340192	59.53
14463677	14551411	61.11
11888253	11975987	60.87
14212940	14300674	57.05
13794303	13882037	60.09
15670747	15758481	61.55
1817683	1905417	59.63
3302355	3390089	61.11
2033823	2121557	57.61
13509728	13597462	55.50
11385106	11472840	60.00
3666460	3754194	58.93
8343522	8431256	58.15
6428696	6516430	61.47
6382351	6470085	60.46
17994763	18082497	58.17
15052972	15140706	58.62
4703737	4791471	60.31
14155998	14243732	58.34
6156836	6244570	59.95
9346424	9434158	59.54
15523222	15610956	56.37
8382113	8469847	59.29
2529497	2617231	59.74
14869000	14956734	58.55
18465853	18553587	61.44
3285271	3373005	60.98
1697462	1785196	60.07
18139121	18226855	59.18
495191	582925	59.34
3129379	3217113	58.91
7931579	8019313	61.92
5580474	5668208	61.70
13636992	13724726	58.84
16295412	16383146	59.06
16151708	16239442	57.83
7172169	7259903	59.51
13456679	13544413	58.37
1967477	2055211	58.55
5524305	5612039	60.65
12716227	12803961	58.60
72322	160056	59.92
13100380	13188114	60.06
8898737	8986471	56.24
15267547	15355281	58.50
9571375	9659109	59.64
14193775	14281509	57.79
18648490	18736224	60.20
16329982	16417716	59.61
5194119	5281853	61.74
6371915	6459649	60.18
9955862	10043596	59.20
7304829	7392563	59.45
1962373	2050107	58.47
18193052	18280786	61.24
2045396	2133130	58.11
10522831	10610565	61.83
1918148	2005882	57.29
1682497	1770231	59.57
15998367	16086101	59.83
16872858	16960592	58.26
17821635	17909369	57.28
5282565	5370299	58.75
1908561	1996295	57.50
17039896	17127630	58.14
2688094	2775828	59.10
6235251	6322985	58.77
2299194	2386928	58.06
2280388	2368122	58.41
7892133	7979867	60.44
13548459	13636193	58.46
4022727	4110461	58.57
8261616	8349350	60.93
1333508	1421242	58.82
2750906	2838640	58.59
14066853	14154587	61.51
17541677	17629411	59.49
10615610	10703344	59.07
8749844	8837578	59.43
6853801	6941535	57.20
10542261	10629995	61.24
8008971	8096705	60.01
8912544	9000278	55.80
13280369	13368103	58.76
4391546	4479280	59.33
10066231	10153965	59.86
15341910	15429644	61.41
10609146	10696880	59.42
2434143	2521877	59.85
312574	400308	57.37
15377510	15465244	62.19
3354814	3442548	60.16
2458221	2545955	57.34
18040017	18127751	60.91
7152271	7240005	58.42
16974673	17062407	61.18
8898649	8986383	56.23
4444504	4532238	60.08
11710793	11798527	54.58
2308253	2395987	57.25
8196824	8284558	59.91
12399271	12487005	60.47
9562590	9650324	58.87
5293105	5380839	58.14
14703034	14790768	59.76
18227370	18315104	57.29
10150790	10238524	59.56
17748304	17836038	59.19
262499	350233	58.85
18609364	18697098	60.63
10045483	10133217	59.46
3475786	3563520	59.51
4506062	4593796	56.85
8874003	8961737	59.28
3873143	3960877	58.59
3591531	3679265	59.44
18563105	18650839	59.89
5215966	5303700	62.58
9138489	9226223	58.82
9454171	9541905	59.30
7067558	7155292	59.08
11505153	11592887	58.57
6831592	6919326	57.01
8857829	8945563	58.99
16958713	17046447	60.70
16392408	16480142	59.89
8426230	8513964	59.94
1704528	1792262	60.31
3097022	3184756	58.50
14212844	14300578	57.05
9283847	9371581	60.44
1479306	1567040	61.33
118973	206707	59.72
11192300	11280034	60.08
4389579	4477313	59.29
8789760	8877494	59.04
5421791	5509525	59.94
14825539	14913273	60.85
18511323	18599057	60.49
14350791	14438525	58.79
18820911	18908645	60.78
324461	412195	58.95
3753864	3841598	60.08
2524764	2612498	59.39
5001431	5089165	58.00
18306972	18394706	50.26
1208903	1296637	61.94
12388832	12476566	59.56
18539665	18627399	59.54
4969202	5056936	56.87
14421249	14508983	59.04
4276362	4364096	57.37
1403543	1491277	57.96
10343433	10431167	60.15
12235674	12323408	60.86
1338649	1426383	58.61
12006085	12093819	58.26
7048998	7136732	58.89
8372828	8460562	59.34
3449181	3536915	59.31
11867485	11955219	60.45
18786573	18874307	61.47
13635762	13723496	58.79
5185949	5273683	61.19
7943586	8031320	61.52
5452654	5540388	58.92
5940891	6028625	60.22
13834304	13922038	60.07
831692	919426	56.67
6018345	6106079	56.94
11146294	11234028	58.07
13814801	13902535	60.26
8327110	8414844	58.46
8952514	9040248	53.56
5341793	5429527	59.63
3627087	3714821	59.75
12835970	12923704	60.11
1299382	1387116	59.33
15793736	15881470	55.41
7463637	7551371	60.51
6696552	6784286	59.80
15445213	15532947	58.55
11732589	11820323	55.20
10240506	10328240	59.45
7636837	7724571	60.41
7480073	7567807	60.43
794046	881780	58.76
6480360	6568094	58.98
13370299	13458033	58.10
11014643	11102377	61.61
9348367	9436101	59.59
2329373	2417107	56.85
9365880	9453614	60.91
11782508	11870242	58.00
17092818	17180552	58.27
13410981	13498715	59.67
17992414	18080148	57.98
11111545	11199279	55.89
926120	1013854	59.67
3870226	3957960	58.50
8764927	8852661	58.64
5991741	6079475	57.72
8907573	8995307	56.06
1283698	1371432	59.16
3637385	3725119	59.24
14581540	14669274	60.02
11599334	11687068	61.34
10525264	10612998	61.81
14642948	14730682	59.36
17160510	17248244	59.20
3880428	3968162	59.18
12925013	13012747	58.04
6377985	6465719	60.42
8547069	8634803	60.14
1489364	1577098	61.74
14631662	14719396	60.12
56749	144483	60.05
17445631	17533365	59.75
18067450	18155184	59.88
6611401	6699135	59.16
12221244	12308978	60.34
14471939	14559673	61.54
2347931	2435665	57.73
11079674	11167408	57.78
10533261	10620995	61.51
4181731	4269465	57.78
10077143	10164877	59.93
17016207	17103941	59.04
10377871	10465605	59.74
13703392	13791126	58.20
10944882	11032616	58.31
13502316	13590050	55.40
9920542	10008276	60.49
18602995	18690729	59.94
4271069	4358803	57.73
6437085	6524819	60.47
14107837	14195571	59.60
12722004	12809738	58.70
5839388	5927122	58.32
10098202	10185936	60.30
13625621	13713355	59.04
18385721	18473455	57.77
13621	101355	58.89
10196351	10284085	57.89
9627226	9714960	61.09
7052560	7140294	59.06
14424652	14512386	59.56
10812889	10900623	60.75
15602414	15690148	59.53
14823878	14911612	61.00
14836420	14924154	60.15
7170629	7258363	59.45
17152153	17239887	58.92
15877493	15965227	60.93
5693898	5781632	58.13
2845266	2933000	60.18
9522291	9610025	59.02
17295699	17383433	58.99
11247051	11334785	59.65
3133554	3221288	59.01
7880882	7968616	60.12
10415948	10503682	58.76
7537689	7625423	58.31
6681691	6769425	59.26
4944378	5032112	57.29
819580	907314	58.77
1550675	1638409	61.06
8215552	8303286	60.41
15942930	16030664	56.92
2443709	2531443	58.45
15281230	15368964	58.52
13906332	13994066	60.84
6524163	6611897	58.82
12884179	12971913	58.98
16588545	16676279	60.46
13410124	13497858	59.53
8186759	8274493	59.57
4951672	5039406	56.45
186053	273787	59.52
3576476	3664210	59.55
14265539	14353273	56.85
7343090	7430824	59.51
5901777	5989511	60.75
17379778	17467512	58.53
15587707	15675441	57.45
1685049	1772783	59.65
18703434	18791168	59.15
8361706	8449440	59.20
4072118	4159852	59.56
15316317	15404051	60.24
4474117	4561851	58.77
15590839	15678573	58.16
17821828	17909562	57.29
18754420	18842154	60.12
10646752	10734486	59.29
14850299	14938033	60.39
16937544	17025278	60.50
14319043	14406777	59.10
18383532	18471266	57.54
14962377	15050111	60.56
5340453	5428187	59.61
15927431	16015165	57.96
15101835	15189569	58.83
8697025	8784759	59.92
8295988	8383722	60.82
9305024	9392758	59.03
17491919	17579653	58.99
16260377	16348111	58.98
8027759	8115493	59.74
9213961	9301695	61.48
14759675	14847409	59.42
2599909	2687643	60.99
9587445	9675179	59.42
7868298	7956032	59.86
9117246	9204980	58.75
11269173	11356907	59.06
10727672	10815406	59.62
18124501	18212235	58.41
2703737	2791471	58.58
4643063	4730797	61.11
5061037	5148771	60.37
7759847	7847581	60.21
12852531	12940265	59.29
5127293	5215027	59.14
7179067	7266801	59.45
2155162	2242896	58.70
13920656	14008390	61.14
13676765	13764499	57.53
11102537	11190271	55.87
18207008	18294742	60.14
15633825	15721559	60.91
13951068	14038802	59.13
2089290	2177024	59.67
6940210	7027944	61.62
14097677	14185411	60.60
13068673	13156407	59.77
655383	743117	59.32
12763469	12851203	57.88
16004784	16092518	60.35
197839	285573	59.96
11803066	11890800	58.20
10019777	10107511	58.63
13085780	13173514	60.44
14060021	14147755	61.88
18059685	18147419	60.16
18325159	18412893	51.49
7400050	7487784	58.31
16382262	16469996	60.17
7362568	7450302	59.16
9158189	9245923	60.70
14624228	14711962	60.23
16295441	16383175	59.06
973911	1061645	61.30
13047882	13135616	60.02
11278635	11366369	58.42
13566616	13654350	59.49
5537982	5625716	61.00
15683010	15770744	60.46
4282478	4370212	57.28
17922215	18009949	58.56
904843	992577	57.39
13221125	13308859	54.79
909393	997127	58.04
2816809	2904543	58.73
14381858	14469592	58.88
4553319	4641053	57.65
15492029	15579763	58.14
6097814	6185548	59.14
1687272	1775006	59.68
8729397	8817131	60.37
12720614	12808348	58.65
10984132	11071866	60.03
7102140	7189874	58.55
15257177	15344911	59.04
10967125	11054859	59.52
11324639	11412373	59.86
12721364	12809098	58.67
9336742	9424476	59.56
14145368	14233102	58.46
8464827	8552561	57.94
2748317	2836051	58.59
15780878	15868612	55.48
650395	738129	59.55
18099899	18187633	58.31
1747702	1835436	60.65
11742720	11830454	54.33
7523647	7611381	58.36
2302450	2390184	57.60
1350838	1438572	58.03
1041193	1128927	57.15
8297450	8385184	60.60
6689434	6777168	59.76
683839	771573	59.47
5113103	5200837	60.45
8004240	8091974	60.53
4235273	4323007	58.84
15890072	15977806	60.54
3838272	3926006	57.82
7313676	7401410	59.42
15603951	15691685	59.57
8598111	8685845	60.36
12378068	12465802	58.97
5630069	5717803	60.49
3843085	3930819	58.02
5495068	5582802	58.65
10436734	10524468	59.22
3627192	3714926	59.73
861624	949358	54.98
10467548	10555282	59.84
12593211	12680945	61.60
13309514	13397248	57.76
6654843	6742577	59.68
2550018	2637752	61.17
8148673	8236407	59.13
3419240	3506974	59.70
10119435	10207169	60.02
4061933	4149667	59.51
1378051	1465785	57.69
11650225	11737959	58.30
17875964	17963698	58.62
14373980	14461714	58.91
12434295	12522029	59.57
2313804	2401538	57.00
16977226	17064960	61.07
11449818	11537552	56.90
424535	512269	60.86
14094832	14182566	60.56
16448439	16536173	60.08
3541296	3629030	59.27
14546631	14634365	59.43
12153013	12240747	58.18
15426292	15514026	59.51
5133531	5221265	58.66
14612523	14700257	60.03
5910175	5997909	60.49
17506915	17594649	58.81
9062461	9150195	60.24
18058086	18145820	60.31
16223484	16311218	60.19
15598575	15686309	58.93
14615454	14703188	59.94
9005859	9093593	57.62
10814747	10902481	60.80
8237450	8325184	60.68
2907924	2995658	61.18
9359278	9447012	60.87
15126405	15214139	58.47
8182699	8270433	59.30
15593028	15680762	58.42
12716770	12804504	58.62
11287597	11375331	57.98
963012	1050746	61.38
16586173	16673907	60.40
10905665	10993399	58.96
6101533	6189267	59.56
16359461	16447195	60.57
7117561	7205295	59.10
11905950	11993684	60.65
8668868	8756602	60.48
11419876	11507610	57.18
9383781	9471515	60.78
9270035	9357769	60.78
18649252	18736986	60.21
340614	428348	59.91
17335133	17422867	57.58
6410789	6498523	61.58
2872694	2960428	61.28
8098565	8186299	58.43
13637464	13725198	58.91
16393952	16481686	59.88
18628622	18716356	60.23
8063933	8151667	59.86
15975033	16062767	57.68
16469231	16556965	60.20
15038242	15125976	59.93
578587	666321	60.05
3122352	3210086	58.78
9872907	9960641	59.58
7435541	7523275	59.68
13569450	13657184	59.65
8163966	8251700	58.94
10274569	10362303	60.40
12382271	12470005	59.23
15879986	15967720	60.95
18571470	18659204	59.34
17814783	17902517	57.05
11534584	11622318	59.10
14277538	14365272	57.37
18467972	18555706	61.46
11099514	11187248	56.02
11804802	11892536	58.11
15225164	15312898	61.03
9090446	9178180	58.90
10288560	10376294	61.01
8435707	8523441	59.50
7735573	7823307	60.26
4048539	4136273	59.57
6462056	6549790	58.71
10588032	10675766	60.98
4011591	4099325	57.66
17980610	18068344	57.71
6212597	6300331	57.98
6427048	6514782	61.53
7260663	7348397	59.03
16247008	16334742	60.12
9277787	9365521	60.76
17603892	17691626	59.28
9495860	9583594	60.23
3373096	3460830	59.76
6513505	6601239	58.70
9940381	10028115	60.76
7633068	7720802	60.34
12109159	12196893	60.29
6021059	6108793	56.94
10142417	10230151	59.34
474740	562474	60.90
17922599	18010333	58.51
4247419	4335153	58.99
9204360	9292094	61.18
1527253	1614987	61.26
1829589	1917323	59.35
18567645	18655379	59.60
9802479	9890213	58.29
4237236	4324970	58.87
16471155	16558889	60.28
3442270	3530004	59.26
411558	499292	60.88
9540844	9628578	58.72
15750347	15838081	56.01
16062983	16150717	60.98
14779680	14867414	60.12
11432194	11519928	57.24
6186218	6273952	60.01
1723916	1811650	61.05
8471768	8559502	58.24
16029931	16117665	60.74
3828129	3915863	57.53
2192561	2280295	56.88
13445510	13533244	58.97
16500276	16588010	59.17
2485785	2573519	57.61
1798822	1886556	59.29
5091113	5178847	60.64
5006240	5093974	58.08
10195028	10282762	57.78
2858196	2945930	60.56
8327906	8415640	58.45
3974574	4062308	59.11
18725823	18813557	59.42
13964482	14052216	58.93
7572803	7660537	58.88
17534624	17622358	59.35
12763368	12851102	57.86
15116756	15204490	58.80
14855251	14942985	60.19
9977515	10065249	58.72
14389141	14476875	58.59
10246860	10334594	59.59
2020993	2108727	58.29
3329726	3417460	61.27
6972205	7059939	62.31
7080830	7168564	59.20
8880050	8967784	58.73
2724199	2811933	59.22
5269961	5357695	60.33
8048539	8136273	60.26
5832214	5919948	58.15
18521786	18609520	60.28
2518759	2606493	59.04
5252363	5340097	61.68
89782	177516	60.18
13707575	13795309	58.23
15116395	15204129	58.80
15767646	15855380	55.50
9773040	9860774	59.16
1095211	1182945	57.64
7767053	7854787	60.28
9667195	9754929	59.30
9486454	9574188	59.75
15234763	15322497	60.18
2388396	2476130	60.55
7832403	7920137	57.29
8876980	8964714	59.05
6637711	6725445	58.57
14265296	14353030	56.83
3851253	3938987	58.14
18272481	18360215	50.31
7543353	7631087	58.29
4999254	5086988	57.98
8913146	9000880	55.82
4772657	4860391	55.20
2396116	2483850	60.39
2001120	2088854	59.16
5567444	5655178	62.30
10321739	10409473	60.73
9684164	9771898	59.93
14735544	14823278	58.94
4172616	4260350	57.50
15726894	15814628	57.99
10203607	10291341	58.04
13505944	13593678	55.37
9135066	9222800	58.86
16793059	16880793	60.62
18118774	18206508	58.40
16569018	16656752	59.49
14688750	14776484	59.21
2699180	2786914	58.42
1337505	1425239	58.61
14496476	14584210	62.57
10815317	10903051	60.79
8400952	8488686	59.85
867881	955615	55.62
3064421	3152155	58.67
7681428	7769162	58.87
696101	783835	59.17
9043289	9131023	60.42
1349950	1437684	58.14
5878425	5966159	60.34
15787387	15875121	55.45
17413536	17501270	60.09
14838756	14926490	60.09
9333385	9421119	59.61
6089765	6177499	58.64
14625873	14713607	60.45
16499579	16587313	59.14
3061587	3149321	58.88
15770931	15858665	55.55
11675635	11763369	56.88
13701888	13789622	58.18
11183973	11271707	59.44
10772927	10860661	60.96
3509789	3597523	58.57
5396386	5484120	61.39
11066374	11154108	58.39
13812517	13900251	60.23
16625181	16712915	60.42
9670984	9758718	59.13
13436947	13524681	58.74
18458179	18545913	61.22
1231351	1319085	60.88
15261425	15349159	58.65
2954796	3042530	61.27
10553444	10641178	61.05
8469100	8556834	58.26
10847268	10935002	61.44
3889683	3977417	59.23
13561864	13649598	59.31
17266984	17354718	59.78
38623	126357	59.35
18206419	18294153	60.16
15501353	15589087	57.55
13866287	13954021	61.45
1818787	1906521	59.62
6294225	6381959	59.39
17395939	17483673	59.03
12139300	12227034	59.14
16726652	16814386	58.94
14832433	14920167	60.17
1731803	1819537	61.12
6830281	6918015	56.97
8960920	9048654	53.65
18428753	18516487	59.71
4396074	4483808	58.98
9664654	9752388	59.36
14700736	14788470	59.83
16264229	16351963	58.79
4074383	4162117	59.57
968697	1056431	61.29
8029490	8117224	59.69
5314289	5402023	57.96
10427044	10514778	58.80
18483090	18570824	61.55
458838	546572	61.17
18530482	18618216	59.53
13689895	13777629	58.24
3127581	3215315	58.86
7539702	7627436	58.31
3807123	3894857	57.54
15483621	15571355	58.22
3941509	4029243	59.25
5166413	5254147	59.11
16722706	16810440	58.83
9793248	9880982	58.49
17074911	17162645	58.11
9174617	9262351	60.81
13941542	14029276	60.00
16189999	16277733	59.60
15845066	15932800	59.82
8178252	8265986	59.44
15327210	15414944	60.82
18497386	18585120	60.51
4853379	4941113	55.93
12871010	12958744	58.88
6395822	6483556	61.34
17053734	17141468	58.29
4580459	4668193	59.04
2342437	2430171	57.16
9269324	9357058	60.82
13923157	14010891	61.29
11404320	11492054	58.30
17036849	17124583	58.27
8964826	9052560	53.86
86075	173809	60.20
9490501	9578235	60.01
10017871	10105605	58.66
16429603	16517337	60.36
4986034	5073768	57.52
14983644	15071378	60.81
18071765	18159499	59.86
16251800	16339534	59.97
11580437	11668171	61.91
11154833	11242567	58.43
18519275	18607009	60.40
18234487	18322221	56.11
12657069	12744803	59.53
15278829	15366563	58.44
10797056	10884790	61.04
6330123	6417857	58.92
8012984	8100718	59.84
12850369	12938103	59.54
7837055	7924789	57.48
13783325	13871059	59.98
1464560	1552294	61.48
10676225	10763959	58.54
15870449	15958183	61.11
12791994	12879728	58.37
12954653	13042387	58.01
5103807	5191541	60.50
16620471	16708205	60.89
1242172	1329906	59.85
4236121	4323855	58.86
16854094	16941828	59.55
11139893	11227627	57.02
3367677	3455411	59.52
14774224	14861958	59.55
3345769	3433503	60.51
17647989	17735723	59.55
15331962	15419696	60.96
514979	602713	58.77
4837053	4924787	54.71
13756599	13844333	59.86
5179503	5267237	60.19
2510819	2598553	58.42
15753490	15841224	56.00
8892688	8980422	56.88
11360229	11447963	60.80
13337327	13425061	57.86
2694934	2782668	58.47
11024831	11112565	61.16
17905393	17993127	60.07
12750999	12838733	57.68
10625385	10713119	58.84
16372800	16460534	60.46
18153485	18241219	61.09
1204573	1292307	61.95
2295819	2383553	58.34
7877582	7965316	60.03
9642839	9730573	61.39
7633172	7720906	60.33
3032627	3120361	59.70
14561666	14649400	59.62
3303203	3390937	61.04
3372463	3460197	59.87
14887381	14975115	58.53
5582275	5670009	61.55
10048414	10136148	59.57
971308	1059042	61.28
1543200	1630934	61.17
10884207	10971941	59.85
1883048	1970782	59.24
9843789	9931523	57.61
12028033	12115767	58.33
12577579	12665313	61.19
14451450	14539184	61.22
4884511	4972245	57.18
8193906	8281640	59.72
17822984	17910718	57.30
13826162	13913896	60.59
6041706	6129440	57.40
5703704	5791438	58.00
5874352	5962086	60.27
2649738	2737472	59.72
12836056	12923790	60.12
8080906	8168640	58.58
16698941	16786675	59.36
4802233	4889967	54.86
7790951	7878685	57.95
15473623	15561357	58.67
8522065	8609799	59.06
15420627	15508361	59.90
8567342	8655076	60.27
315325	403059	57.53
15611308	15699042	59.70
9651317	9739051	60.58
18340790	18428524	53.36
5300782	5388516	58.03
2478394	2566128	56.95
14821991	14909725	61.21
