Contig_ID,Position,GC_Content,GC_Deviation
MEKH01000001.1,0.0475,47.4,-5.71856340291076
MEKH01000001.1,0.0485,49.4,-3.7185634029107604
MEKH01000001.1,0.0495,50.2,-2.918563402910756
MEKH01000001.1,0.0505,50.4,-2.7185634029107604
MEKH01000001.1,0.0515,48.5,-4.618563402910759
MEKH01000001.1,0.0525,61.1,7.9814365970892425
MEKH01000001.1,0.0535,54.7,1.581436597089244
MEKH01000001.1,0.0545,53.6,0.48143659708924247
MEKH01000001.1,0.0555,62.4,9.28143659708924
MEKH01000001.1,0.0565,48.4,-4.71856340291076
MEKH01000001.1,0.0575,55.1,1.9814365970892425
MEKH01000001.1,0.0585,53.5,0.38143659708924105
MEKH01000001.1,0.0595,55.400000000000006,2.2814365970892467
MEKH01000001.1,0.0605,52.5,-0.618563402910759
MEKH01000001.1,0.0615,50.8,-2.318563402910762
MEKH01000001.1,0.0625,52.2,-0.9185634029107561
MEKH01000001.1,0.0635,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.0645,48.8,-4.318563402910762
MEKH01000001.1,0.0655,51.5,-1.618563402910759
MEKH01000001.1,0.0665,50.4,-2.7185634029107604
MEKH01000001.1,0.0675,51.5,-1.618563402910759
MEKH01000001.1,0.0685,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.0695,60.5,7.381436597089241
MEKH01000001.1,0.0705,55.2,2.081436597089244
MEKH01000001.1,0.0715,48.8,-4.318563402910762
MEKH01000001.1,0.0725,49.6,-3.5185634029107575
MEKH01000001.1,0.0735,49.8,-3.318563402910762
MEKH01000001.1,0.0745,52.800000000000004,-0.3185634029107547
MEKH01000001.1,0.0755,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.0765,52.6,-0.5185634029107575
MEKH01000001.1,0.0775,54.2,1.081436597089244
MEKH01000001.1,0.0785,54.400000000000006,1.2814365970892467
MEKH01000001.1,0.0795,54.400000000000006,1.2814365970892467
MEKH01000001.1,0.0805,55.400000000000006,2.2814365970892467
MEKH01000001.1,0.0815,49.2,-3.918563402910756
MEKH01000001.1,0.0825,46.800000000000004,-6.318563402910755
MEKH01000001.1,0.0835,50.6,-2.5185634029107575
MEKH01000001.1,0.0845,52.6,-0.5185634029107575
MEKH01000001.1,0.0855,58.699999999999996,5.581436597089237
MEKH01000001.1,0.0865,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.0875,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.0885,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.0895,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.0905,50.3,-2.818563402910762
MEKH01000001.1,0.0915,54.7,1.581436597089244
MEKH01000001.1,0.0925,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.0935,54.7,1.581436597089244
MEKH01000001.1,0.0945,46.6,-6.5185634029107575
MEKH01000001.1,0.0955,55.50000000000001,2.381436597089248
MEKH01000001.1,0.0965,47.699999999999996,-5.418563402910763
MEKH01000001.1,0.0975,49.1,-4.0185634029107575
MEKH01000001.1,0.0985,47.8,-5.318563402910762
MEKH01000001.1,0.0995,51.4,-1.7185634029107604
MEKH01000001.1,0.1005,51.7,-1.418563402910756
MEKH01000001.1,0.1015,54.7,1.581436597089244
MEKH01000001.1,0.1025,62.2,9.081436597089244
MEKH01000001.1,0.1035,68.4,15.281436597089247
MEKH01000001.1,0.1045,48.0,-5.118563402910759
MEKH01000001.1,0.1055,50.5,-2.618563402910759
MEKH01000001.1,0.1065,51.800000000000004,-1.3185634029107547
MEKH01000001.1,0.1075,51.300000000000004,-1.8185634029107547
MEKH01000001.1,0.1085,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.1095,49.8,-3.318563402910762
MEKH01000001.1,0.1105,50.9,-2.2185634029107604
MEKH01000001.1,0.1115,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.1125,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.1135,52.1,-1.0185634029107575
MEKH01000001.1,0.1145,53.0,-0.11856340291075895
MEKH01000001.1,0.1155,60.8,7.681436597089238
MEKH01000001.1,0.1165,53.800000000000004,0.6814365970892453
MEKH01000001.1,0.1175,53.2,0.08143659708924389
MEKH01000001.1,0.1185,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.1195,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.1205,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.1215,52.1,-1.0185634029107575
MEKH01000001.1,0.1225,55.50000000000001,2.381436597089248
MEKH01000001.1,0.1235,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.1245,52.7,-0.4185634029107561
MEKH01000001.1,0.1255,51.6,-1.5185634029107575
MEKH01000001.1,0.1265,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.1275,49.7,-3.418563402910756
MEKH01000001.1,0.1285,53.7,0.5814365970892439
MEKH01000001.1,0.1295,50.7,-2.418563402910756
MEKH01000001.1,0.1305,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.1315,53.5,0.38143659708924105
MEKH01000001.1,0.1325,54.1,0.9814365970892425
MEKH01000001.1,0.1335,50.7,-2.418563402910756
MEKH01000001.1,0.1345,50.9,-2.2185634029107604
MEKH01000001.1,0.1355,52.800000000000004,-0.3185634029107547
MEKH01000001.1,0.1365,48.4,-4.71856340291076
MEKH01000001.1,0.1375,57.9,4.78143659708924
MEKH01000001.1,0.1385,51.1,-2.0185634029107575
MEKH01000001.1,0.1395,54.900000000000006,1.7814365970892467
MEKH01000001.1,0.1405,54.300000000000004,1.1814365970892453
MEKH01000001.1,0.1415,51.1,-2.0185634029107575
MEKH01000001.1,0.1425,51.9,-1.2185634029107604
MEKH01000001.1,0.1435,53.800000000000004,0.6814365970892453
MEKH01000001.1,0.1445,53.1,-0.01856340291075753
MEKH01000001.1,0.1455,54.0,0.881436597089241
MEKH01000001.1,0.1465,50.8,-2.318563402910762
MEKH01000001.1,0.1475,53.5,0.38143659708924105
MEKH01000001.1,0.1485,50.6,-2.5185634029107575
MEKH01000001.1,0.1495,57.8,4.681436597089238
MEKH01000001.1,0.1505,61.4,8.28143659708924
MEKH01000001.1,0.1515,56.39999999999999,3.2814365970892325
MEKH01000001.1,0.1525,49.4,-3.7185634029107604
MEKH01000001.1,0.1535,57.699999999999996,4.581436597089237
MEKH01000001.1,0.1545,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.1555,49.5,-3.618563402910759
MEKH01000001.1,0.1565,56.699999999999996,3.581436597089237
MEKH01000001.1,0.1575,55.2,2.081436597089244
MEKH01000001.1,0.1585,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.1595,57.599999999999994,4.481436597089235
MEKH01000001.1,0.1605,55.1,1.9814365970892425
MEKH01000001.1,0.1615,52.6,-0.5185634029107575
MEKH01000001.1,0.1625,48.699999999999996,-4.418563402910763
MEKH01000001.1,0.1635,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.1645,54.900000000000006,1.7814365970892467
MEKH01000001.1,0.1655,52.2,-0.9185634029107561
MEKH01000001.1,0.1665,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.1675,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.1685,50.9,-2.2185634029107604
MEKH01000001.1,0.1695,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.1705,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.1715,51.9,-1.2185634029107604
MEKH01000001.1,0.1725,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.1735,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.1745,56.49999999999999,3.381436597089234
MEKH01000001.1,0.1755,51.7,-1.418563402910756
MEKH01000001.1,0.1765,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.1775,50.5,-2.618563402910759
MEKH01000001.1,0.1785,54.2,1.081436597089244
MEKH01000001.1,0.1795,50.0,-3.118563402910759
MEKH01000001.1,0.1805,49.9,-3.2185634029107604
MEKH01000001.1,0.1815,46.0,-7.118563402910759
MEKH01000001.1,0.1825,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.1835,54.7,1.581436597089244
MEKH01000001.1,0.1845,53.5,0.38143659708924105
MEKH01000001.1,0.1855,58.5,5.381436597089241
MEKH01000001.1,0.1865,61.4,8.28143659708924
MEKH01000001.1,0.1875,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.1885,64.60000000000001,11.48143659708925
MEKH01000001.1,0.1895,59.4,6.28143659708924
MEKH01000001.1,0.1905,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.1915,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.1925,51.6,-1.5185634029107575
MEKH01000001.1,0.1935,51.7,-1.418563402910756
MEKH01000001.1,0.1945,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.1955,54.1,0.9814365970892425
MEKH01000001.1,0.1965,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.1975,52.7,-0.4185634029107561
MEKH01000001.1,0.1985,51.300000000000004,-1.8185634029107547
MEKH01000001.1,0.1995,52.1,-1.0185634029107575
MEKH01000001.1,0.2005,52.2,-0.9185634029107561
MEKH01000001.1,0.2015,50.4,-2.7185634029107604
MEKH01000001.1,0.2025,53.7,0.5814365970892439
MEKH01000001.1,0.2035,55.2,2.081436597089244
MEKH01000001.1,0.2045,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.2055,49.1,-4.0185634029107575
MEKH01000001.1,0.2065,56.3,3.181436597089238
MEKH01000001.1,0.2075,55.900000000000006,2.7814365970892467
MEKH01000001.1,0.2085,54.2,1.081436597089244
MEKH01000001.1,0.2095,54.1,0.9814365970892425
MEKH01000001.1,0.2105,53.6,0.48143659708924247
MEKH01000001.1,0.2115,54.300000000000004,1.1814365970892453
MEKH01000001.1,0.2125,53.0,-0.11856340291075895
MEKH01000001.1,0.2135,57.199999999999996,4.081436597089237
MEKH01000001.1,0.2145,51.800000000000004,-1.3185634029107547
MEKH01000001.1,0.2155,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.2165,48.3,-4.818563402910762
MEKH01000001.1,0.2175,56.3,3.181436597089238
MEKH01000001.1,0.2185,57.599999999999994,4.481436597089235
MEKH01000001.1,0.2195,54.900000000000006,1.7814365970892467
MEKH01000001.1,0.2205,59.099999999999994,5.981436597089235
MEKH01000001.1,0.2215,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.2225,54.300000000000004,1.1814365970892453
MEKH01000001.1,0.2235,55.300000000000004,2.1814365970892453
MEKH01000001.1,0.2245,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.2255,48.0,-5.118563402910759
MEKH01000001.1,0.2265,51.1,-2.0185634029107575
MEKH01000001.1,0.2275,55.1,1.9814365970892425
MEKH01000001.1,0.2285,53.7,0.5814365970892439
MEKH01000001.1,0.2295,53.2,0.08143659708924389
MEKH01000001.1,0.2305,53.7,0.5814365970892439
MEKH01000001.1,0.2315,54.300000000000004,1.1814365970892453
MEKH01000001.1,0.2325,55.2,2.081436597089244
MEKH01000001.1,0.2335,49.9,-3.2185634029107604
MEKH01000001.1,0.2345,52.5,-0.618563402910759
MEKH01000001.1,0.2355,51.2,-1.918563402910756
MEKH01000001.1,0.2365,48.3,-4.818563402910762
MEKH01000001.1,0.2375,50.0,-3.118563402910759
MEKH01000001.1,0.2385,59.699999999999996,6.581436597089237
MEKH01000001.1,0.2395,48.9,-4.21856340291076
MEKH01000001.1,0.2405,52.5,-0.618563402910759
MEKH01000001.1,0.2415,56.599999999999994,3.4814365970892354
MEKH01000001.1,0.2425,48.699999999999996,-4.418563402910763
MEKH01000001.1,0.2435,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.2445,63.9,10.78143659708924
MEKH01000001.1,0.2455,51.9,-1.2185634029107604
MEKH01000001.1,0.2465,51.5,-1.618563402910759
MEKH01000001.1,0.2475,55.60000000000001,2.4814365970892496
MEKH01000001.1,0.2485,55.1,1.9814365970892425
MEKH01000001.1,0.2495,54.7,1.581436597089244
MEKH01000001.1,0.2505,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.2515,52.7,-0.4185634029107561
MEKH01000001.1,0.2525,53.0,-0.11856340291075895
MEKH01000001.1,0.2535,54.1,0.9814365970892425
MEKH01000001.1,0.2545,60.9,7.78143659708924
MEKH01000001.1,0.2555,54.1,0.9814365970892425
MEKH01000001.1,0.2565,59.699999999999996,6.581436597089237
MEKH01000001.1,0.2575,53.5,0.38143659708924105
MEKH01000001.1,0.2585,48.4,-4.71856340291076
MEKH01000001.1,0.2595,49.6,-3.5185634029107575
MEKH01000001.1,0.2605,47.0,-6.118563402910759
MEKH01000001.1,0.2615,49.3,-3.818563402910762
MEKH01000001.1,0.2625,56.2,3.081436597089244
MEKH01000001.1,0.2635,49.9,-3.2185634029107604
MEKH01000001.1,0.2645,60.099999999999994,6.981436597089235
MEKH01000001.1,0.2655,58.199999999999996,5.081436597089237
MEKH01000001.1,0.2665,52.5,-0.618563402910759
MEKH01000001.1,0.2675,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.2685,52.7,-0.4185634029107561
MEKH01000001.1,0.2695,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.2705,55.400000000000006,2.2814365970892467
MEKH01000001.1,0.2715,55.800000000000004,2.6814365970892453
MEKH01000001.1,0.2725,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.2735,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.2745,55.400000000000006,2.2814365970892467
MEKH01000001.1,0.2755,58.699999999999996,5.581436597089237
MEKH01000001.1,0.2765,53.5,0.38143659708924105
MEKH01000001.1,0.2775,50.6,-2.5185634029107575
MEKH01000001.1,0.2785,52.2,-0.9185634029107561
MEKH01000001.1,0.2795,52.6,-0.5185634029107575
MEKH01000001.1,0.2805,59.099999999999994,5.981436597089235
MEKH01000001.1,0.2815,53.2,0.08143659708924389
MEKH01000001.1,0.2825,50.8,-2.318563402910762
MEKH01000001.1,0.2835,50.0,-3.118563402910759
MEKH01000001.1,0.2845,48.5,-4.618563402910759
MEKH01000001.1,0.2855,45.0,-8.118563402910759
MEKH01000001.1,0.2865,49.4,-3.7185634029107604
MEKH01000001.1,0.2875,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.2885,57.599999999999994,4.481436597089235
MEKH01000001.1,0.2895,53.1,-0.01856340291075753
MEKH01000001.1,0.2905,48.9,-4.21856340291076
MEKH01000001.1,0.2915,51.6,-1.5185634029107575
MEKH01000001.1,0.2925,55.2,2.081436597089244
MEKH01000001.1,0.2935,51.0,-2.118563402910759
MEKH01000001.1,0.2945,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.2955,56.699999999999996,3.581436597089237
MEKH01000001.1,0.2965,55.1,1.9814365970892425
MEKH01000001.1,0.2975,51.9,-1.2185634029107604
MEKH01000001.1,0.2985,49.6,-3.5185634029107575
MEKH01000001.1,0.2995,55.1,1.9814365970892425
MEKH01000001.1,0.3005,54.900000000000006,1.7814365970892467
MEKH01000001.1,0.3015,51.0,-2.118563402910759
MEKH01000001.1,0.3025,56.599999999999994,3.4814365970892354
MEKH01000001.1,0.3035,57.3,4.181436597089238
MEKH01000001.1,0.3045,52.2,-0.9185634029107561
MEKH01000001.1,0.3055,53.6,0.48143659708924247
MEKH01000001.1,0.3065,48.9,-4.21856340291076
MEKH01000001.1,0.3075,50.2,-2.918563402910756
MEKH01000001.1,0.3085,51.6,-1.5185634029107575
MEKH01000001.1,0.3095,57.599999999999994,4.481436597089235
MEKH01000001.1,0.3105,53.6,0.48143659708924247
MEKH01000001.1,0.3115,53.6,0.48143659708924247
MEKH01000001.1,0.3125,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.3135,50.1,-3.0185634029107575
MEKH01000001.1,0.3145,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.3155,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.3165,54.7,1.581436597089244
MEKH01000001.1,0.3175,53.2,0.08143659708924389
MEKH01000001.1,0.3185,51.1,-2.0185634029107575
MEKH01000001.1,0.3195,51.1,-2.0185634029107575
MEKH01000001.1,0.3205,52.0,-1.118563402910759
MEKH01000001.1,0.3215,54.300000000000004,1.1814365970892453
MEKH01000001.1,0.3225,50.2,-2.918563402910756
MEKH01000001.1,0.3235,51.300000000000004,-1.8185634029107547
MEKH01000001.1,0.3245,52.1,-1.0185634029107575
MEKH01000001.1,0.3255,55.2,2.081436597089244
MEKH01000001.1,0.3265,53.2,0.08143659708924389
MEKH01000001.1,0.3275,59.199999999999996,6.081436597089237
MEKH01000001.1,0.3285,51.300000000000004,-1.8185634029107547
MEKH01000001.1,0.3295,53.5,0.38143659708924105
MEKH01000001.1,0.3305,56.99999999999999,3.881436597089234
MEKH01000001.1,0.3315,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.3325,59.199999999999996,6.081436597089237
MEKH01000001.1,0.3335,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.3345,56.39999999999999,3.2814365970892325
MEKH01000001.1,0.3355,48.699999999999996,-4.418563402910763
MEKH01000001.1,0.3365,50.7,-2.418563402910756
MEKH01000001.1,0.3375,53.0,-0.11856340291075895
MEKH01000001.1,0.3385,60.5,7.381436597089241
MEKH01000001.1,0.3395,60.099999999999994,6.981436597089235
MEKH01000001.1,0.3405,55.400000000000006,2.2814365970892467
MEKH01000001.1,0.3415,50.7,-2.418563402910756
MEKH01000001.1,0.3425,52.1,-1.0185634029107575
MEKH01000001.1,0.3435,58.9,5.78143659708924
MEKH01000001.1,0.3445,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.3455,57.099999999999994,3.9814365970892354
MEKH01000001.1,0.3465,54.400000000000006,1.2814365970892467
MEKH01000001.1,0.3475,51.1,-2.0185634029107575
MEKH01000001.1,0.3485,51.4,-1.7185634029107604
MEKH01000001.1,0.3495,51.800000000000004,-1.3185634029107547
MEKH01000001.1,0.3505,53.1,-0.01856340291075753
MEKH01000001.1,0.3515,53.2,0.08143659708924389
MEKH01000001.1,0.3525,51.2,-1.918563402910756
MEKH01000001.1,0.3535,51.800000000000004,-1.3185634029107547
MEKH01000001.1,0.3545,52.0,-1.118563402910759
MEKH01000001.1,0.3555,53.1,-0.01856340291075753
MEKH01000001.1,0.3565,55.800000000000004,2.6814365970892453
MEKH01000001.1,0.3575,60.3,7.181436597089238
MEKH01000001.1,0.3585,61.0,7.881436597089241
MEKH01000001.1,0.3595,57.099999999999994,3.9814365970892354
MEKH01000001.1,0.3605,58.599999999999994,5.481436597089235
MEKH01000001.1,0.3615,47.3,-5.818563402910762
MEKH01000001.1,0.3625,49.3,-3.818563402910762
MEKH01000001.1,0.3635,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.3645,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.3655,49.9,-3.2185634029107604
MEKH01000001.1,0.3665,49.8,-3.318563402910762
MEKH01000001.1,0.3675,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.3685,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.3695,52.300000000000004,-0.8185634029107547
MEKH01000001.1,0.3705,51.5,-1.618563402910759
MEKH01000001.1,0.3715,50.7,-2.418563402910756
MEKH01000001.1,0.3725,57.49999999999999,4.381436597089234
MEKH01000001.1,0.3735,53.2,0.08143659708924389
MEKH01000001.1,0.3745,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.3755,47.9,-5.21856340291076
MEKH01000001.1,0.3765,60.099999999999994,6.981436597089235
MEKH01000001.1,0.3775,52.400000000000006,-0.7185634029107533
MEKH01000001.1,0.3785,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.3795,58.3,5.181436597089238
MEKH01000001.1,0.3805,53.1,-0.01856340291075753
MEKH01000001.1,0.3815,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.3825,55.800000000000004,2.6814365970892453
MEKH01000001.1,0.3835,60.8,7.681436597089238
MEKH01000001.1,0.3845,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.3855,50.6,-2.5185634029107575
MEKH01000001.1,0.3865,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.3875,50.3,-2.818563402910762
MEKH01000001.1,0.3885,52.1,-1.0185634029107575
MEKH01000001.1,0.3895,55.1,1.9814365970892425
MEKH01000001.1,0.3905,48.8,-4.318563402910762
MEKH01000001.1,0.3915,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.3925,50.0,-3.118563402910759
MEKH01000001.1,0.3935,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.3945,53.0,-0.11856340291075895
MEKH01000001.1,0.3955,57.9,4.78143659708924
MEKH01000001.1,0.3965,57.49999999999999,4.381436597089234
MEKH01000001.1,0.3975,56.699999999999996,3.581436597089237
MEKH01000001.1,0.3985,57.599999999999994,4.481436597089235
MEKH01000001.1,0.3995,55.50000000000001,2.381436597089248
MEKH01000001.1,0.4005,51.1,-2.0185634029107575
MEKH01000001.1,0.4015,52.0,-1.118563402910759
MEKH01000001.1,0.4025,52.1,-1.0185634029107575
MEKH01000001.1,0.4035,51.0,-2.118563402910759
MEKH01000001.1,0.4045,53.1,-0.01856340291075753
MEKH01000001.1,0.4055,51.5,-1.618563402910759
MEKH01000001.1,0.4065,56.00000000000001,2.881436597089248
MEKH01000001.1,0.4075,54.6,1.4814365970892425
MEKH01000001.1,0.4085,52.1,-1.0185634029107575
MEKH01000001.1,0.4095,54.0,0.881436597089241
MEKH01000001.1,0.4105,52.2,-0.9185634029107561
MEKH01000001.1,0.4115,52.5,-0.618563402910759
MEKH01000001.1,0.4125,51.1,-2.0185634029107575
MEKH01000001.1,0.4135,51.2,-1.918563402910756
MEKH01000001.1,0.4145,53.800000000000004,0.6814365970892453
MEKH01000001.1,0.4155,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.4165,51.6,-1.5185634029107575
MEKH01000001.1,0.4175,54.800000000000004,1.6814365970892453
MEKH01000001.1,0.4185,56.599999999999994,3.4814365970892354
MEKH01000001.1,0.4195,49.5,-3.618563402910759
MEKH01000001.1,0.4205,52.2,-0.9185634029107561
MEKH01000001.1,0.4215,51.6,-1.5185634029107575
MEKH01000001.1,0.4225,54.7,1.581436597089244
MEKH01000001.1,0.4235,53.0,-0.11856340291075895
MEKH01000001.1,0.4245,50.9,-2.2185634029107604
MEKH01000001.1,0.4255,52.800000000000004,-0.3185634029107547
MEKH01000001.1,0.4265,51.1,-2.0185634029107575
MEKH01000001.1,0.4275,51.6,-1.5185634029107575
MEKH01000001.1,0.4285,52.900000000000006,-0.21856340291075327
MEKH01000001.1,0.4295,54.7,1.581436597089244
MEKH01000001.1,0.4305,53.5,0.38143659708924105
MEKH01000001.1,0.4315,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.4325,55.1,1.9814365970892425
MEKH01000001.1,0.4335,55.50000000000001,2.381436597089248
MEKH01000001.1,0.4345,53.900000000000006,0.7814365970892467
MEKH01000001.1,0.4355,55.300000000000004,2.1814365970892453
MEKH01000001.1,0.4365,57.199999999999996,4.081436597089237
MEKH01000001.1,0.4375,51.9,-1.2185634029107604
MEKH01000001.1,0.4385,56.2,3.081436597089244
MEKH01000001.1,0.4395,52.1,-1.0185634029107575
MEKH01000001.1,0.4405,50.8,-2.318563402910762
MEKH01000001.1,0.4415,52.0,-1.118563402910759
MEKH01000001.1,0.4425,51.9,-1.2185634029107604
MEKH01000001.1,0.4435,57.199999999999996,4.081436597089237
MEKH01000001.1,0.4445,50.3,-2.818563402910762
MEKH01000001.1,0.4455,50.2,-2.918563402910756
MEKH01000001.1,0.4465,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.4475,53.7,0.5814365970892439
MEKH01000001.1,0.4485,54.900000000000006,1.7814365970892467
MEKH01000001.1,0.4495,55.00000000000001,1.8814365970892482
MEKH01000001.1,0.4505,53.6,0.48143659708924247
MEKH01000001.1,0.4515,54.0,0.881436597089241
MEKH01000001.1,0.4525,52.800000000000004,-0.3185634029107547
MEKH01000001.1,0.4535,55.7,2.581436597089244
MEKH01000001.1,0.4545,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.4555,52.6,-0.5185634029107575
MEKH01000001.1,0.4565,51.2,-1.918563402910756
MEKH01000001.1,0.4575,54.50000000000001,1.3814365970892482
MEKH01000001.1,0.4585,56.10000000000001,2.9814365970892496
MEKH01000001.1,0.4595,54.7,1.581436597089244
MEKH01000001.1,0.4605,52.800000000000004,-0.3185634029107547
MEKH01000001.1,0.4615,54.400000000000006,1.2814365970892467
MEKH01000001.1,0.4625,53.300000000000004,0.1814365970892453
MEKH01000001.1,0.4635,54.6,1.4814365970892425
MEKH01000001.1,0.4645,51.9,-1.2185634029107604
MEKH01000001.1,0.4655,60.9,7.78143659708924
MEKH01000001.1,0.4665,57.99999999999999,4.881436597089234
MEKH01000001.1,0.4675,49.7,-3.418563402910756
MEKH01000001.1,0.4685,56.00000000000001,2.881436597089248
MEKH01000001.1,0.4695,53.400000000000006,0.28143659708924673
MEKH01000001.1,0.4705,51.6,-1.5185634029107575
