Contig_ID,Position,GC_Content,GC_Deviation
chr_1,0.0675,64.9,5.602916746044144
chr_1,0.0685,60.5,1.2029167460441386
chr_1,0.0695,63.6,4.30291674604414
chr_1,0.0705,66.8,7.502916746044136
chr_1,0.0715,65.7,6.402916746044141
chr_1,0.0725,68.30000000000001,9.00291674604415
chr_1,0.0735,66.3,7.002916746044136
chr_1,0.0745,70.7,11.402916746044141
chr_1,0.0755,65.60000000000001,6.302916746044147
chr_1,0.0765,65.8,6.502916746044136
chr_1,0.0775,57.199999999999996,-2.0970832539558657
chr_1,0.0785,58.099999999999994,-1.1970832539558671
chr_1,0.0795,59.699999999999996,0.4029167460441343
chr_1,0.0805,51.800000000000004,-7.497083253955857
chr_1,0.0815,57.9,-1.3970832539558629
chr_1,0.0825,56.00000000000001,-3.2970832539558543
chr_1,0.0835,54.300000000000004,-4.997083253955857
chr_1,0.0845,56.00000000000001,-3.2970832539558543
chr_1,0.0855,57.4,-1.8970832539558629
chr_1,0.0865,54.0,-5.297083253955861
chr_1,0.0875,53.900000000000006,-5.397083253955856
chr_1,0.0885,55.1,-4.19708325395586
chr_1,0.0895,53.1,-6.19708325395586
chr_1,0.0905,58.9,-0.39708325395586286
chr_1,0.0915,62.9,3.602916746044137
chr_1,0.0925,66.0,6.702916746044139
chr_1,0.0935,65.3,6.002916746044136
chr_1,0.0945,69.6,10.302916746044133
chr_1,0.0955,67.30000000000001,8.00291674604415
chr_1,0.0965,68.2,8.902916746044141
chr_1,0.0975,58.199999999999996,-1.0970832539558657
chr_1,0.0985,65.3,6.002916746044136
chr_1,0.0995,68.60000000000001,9.302916746044147
chr_1,0.1005,60.699999999999996,1.4029167460441343
chr_1,0.1015,56.49999999999999,-2.7970832539558685
chr_1,0.1025,57.3,-1.9970832539558643
chr_1,0.1035,60.5,1.2029167460441386
chr_1,0.1045,65.7,6.402916746044141
chr_1,0.1055,58.5,-0.7970832539558614
chr_1,0.1065,69.69999999999999,10.402916746044127
chr_1,0.1075,62.4,3.102916746044137
chr_1,0.1085,65.7,6.402916746044141
chr_1,0.1095,61.4,2.102916746044137
chr_1,0.1105,54.400000000000006,-4.897083253955856
chr_1,0.1115,59.599999999999994,0.3029167460441329
chr_1,0.1125,59.5,0.20291674604413856
chr_1,0.1135,57.8,-1.4970832539558643
chr_1,0.1145,55.7,-3.5970832539558586
chr_1,0.1155,59.699999999999996,0.4029167460441343
chr_1,0.1165,64.9,5.602916746044144
chr_1,0.1175,64.2,4.902916746044141
chr_1,0.1185,56.10000000000001,-3.197083253955853
chr_1,0.1195,55.400000000000006,-3.8970832539558558
chr_1,0.1205,54.1,-5.19708325395586
chr_1,0.1215,54.6,-4.69708325395586
chr_1,0.1225,57.99999999999999,-1.2970832539558685
chr_1,0.1235,60.8,1.5029167460441357
chr_1,0.1245,61.8,2.5029167460441357
chr_1,0.1255,58.199999999999996,-1.0970832539558657
chr_1,0.1265,56.699999999999996,-2.5970832539558657
chr_1,0.1275,59.8,0.5029167460441357
chr_1,0.1285,57.3,-1.9970832539558643
chr_1,0.1295,58.599999999999994,-0.6970832539558671
chr_1,0.1305,61.5,2.2029167460441386
chr_1,0.1315,58.8,-0.4970832539558643
chr_1,0.1325,58.699999999999996,-0.5970832539558657
chr_1,0.1335,60.5,1.2029167460441386
chr_1,0.1345,58.099999999999994,-1.1970832539558671
chr_1,0.1355,60.8,1.5029167460441357
chr_1,0.1365,56.3,-2.9970832539558643
chr_1,0.1375,60.9,1.6029167460441371
chr_1,0.1385,54.50000000000001,-4.797083253955854
chr_1,0.1395,57.49999999999999,-1.7970832539558685
chr_1,0.1405,57.699999999999996,-1.5970832539558657
chr_1,0.1415,63.2,3.9029167460441414
chr_1,0.1425,55.50000000000001,-3.7970832539558543
chr_1,0.1435,57.099999999999994,-2.197083253955867
chr_1,0.1445,54.300000000000004,-4.997083253955857
chr_1,0.1455,54.800000000000004,-4.497083253955857
chr_1,0.1465,56.99999999999999,-2.2970832539558685
chr_1,0.1475,50.5,-8.797083253955861
chr_1,0.1485,56.699999999999996,-2.5970832539558657
chr_1,0.1495,60.9,1.6029167460441371
chr_1,0.1505,54.6,-4.69708325395586
chr_1,0.1515,53.800000000000004,-5.497083253955857
chr_1,0.1525,65.7,6.402916746044141
chr_1,0.1535,66.0,6.702916746044139
chr_1,0.1545,59.5,0.20291674604413856
chr_1,0.1555,63.3,4.002916746044136
chr_1,0.1565,60.6,1.30291674604414
chr_1,0.1575,66.7,7.402916746044141
chr_1,0.1585,64.3,5.002916746044136
chr_1,0.1595,63.7,4.402916746044141
chr_1,0.1605,68.89999999999999,9.60291674604413
chr_1,0.1615,74.7,15.402916746044141
chr_1,0.1625,68.2,8.902916746044141
chr_1,0.1635,67.10000000000001,7.802916746044147
chr_1,0.1645,70.6,11.302916746044133
chr_1,0.1655,63.1,3.80291674604414
chr_1,0.1665,60.099999999999994,0.8029167460441329
chr_1,0.1675,60.5,1.2029167460441386
chr_1,0.1685,60.3,1.0029167460441357
chr_1,0.1695,60.199999999999996,0.9029167460441343
chr_1,0.1705,57.99999999999999,-1.2970832539558685
chr_1,0.1715,56.599999999999994,-2.697083253955867
chr_1,0.1725,56.3,-2.9970832539558643
chr_1,0.1735,55.900000000000006,-3.3970832539558558
chr_1,0.1745,53.1,-6.19708325395586
chr_1,0.1755,56.699999999999996,-2.5970832539558657
chr_1,0.1765,55.400000000000006,-3.8970832539558558
chr_1,0.1775,53.400000000000006,-5.897083253955856
chr_1,0.1785,56.3,-2.9970832539558643
chr_1,0.1795,59.5,0.20291674604413856
chr_1,0.1805,56.599999999999994,-2.697083253955867
chr_1,0.1815,56.2,-3.0970832539558586
chr_1,0.1825,63.7,4.402916746044141
chr_1,0.1835,62.3,3.0029167460441357
chr_1,0.1845,56.39999999999999,-2.89708325395587
chr_1,0.1855,58.3,-0.9970832539558643
chr_1,0.1865,58.4,-0.8970832539558629
chr_1,0.1875,55.900000000000006,-3.3970832539558558
chr_1,0.1885,55.50000000000001,-3.7970832539558543
chr_1,0.1895,55.400000000000006,-3.8970832539558558
chr_1,0.1905,57.099999999999994,-2.197083253955867
chr_1,0.1915,58.5,-0.7970832539558614
chr_1,0.1925,66.5,7.202916746044139
chr_1,0.1935,65.10000000000001,5.802916746044147
chr_1,0.1945,61.1,1.80291674604414
chr_1,0.1955,67.7,8.402916746044141
chr_1,0.1965,67.30000000000001,8.00291674604415
chr_1,0.1975,61.1,1.80291674604414
chr_1,0.1985,61.7,2.4029167460441414
chr_1,0.1995,61.3,2.0029167460441357
chr_1,0.2005,59.3,0.0029167460441357207
chr_1,0.2015,63.7,4.402916746044141
chr_1,0.2025,58.3,-0.9970832539558643
chr_1,0.2035,59.9,0.6029167460441371
chr_1,0.2045,60.0,0.7029167460441386
chr_1,0.2055,56.49999999999999,-2.7970832539558685
chr_1,0.2065,61.5,2.2029167460441386
chr_1,0.2075,59.4,0.10291674604413714
chr_1,0.2085,58.199999999999996,-1.0970832539558657
chr_1,0.2095,53.900000000000006,-5.397083253955856
chr_1,0.2105,59.099999999999994,-0.19708325395586712
chr_1,0.2115,54.7,-4.597083253955859
chr_1,0.2125,53.2,-6.097083253955859
chr_1,0.2135,55.60000000000001,-3.697083253955853
chr_1,0.2145,57.49999999999999,-1.7970832539558685
chr_1,0.2155,59.9,0.6029167460441371
chr_1,0.2165,56.2,-3.0970832539558586
chr_1,0.2175,62.3,3.0029167460441357
chr_1,0.2185,70.0,10.702916746044139
chr_1,0.2195,62.2,2.9029167460441414
chr_1,0.2205,65.0,5.702916746044139
chr_1,0.2215,59.4,0.10291674604413714
chr_1,0.2225,63.1,3.80291674604414
chr_1,0.2235,56.00000000000001,-3.2970832539558543
chr_1,0.2245,66.9,7.602916746044144
chr_1,0.2255,59.199999999999996,-0.0970832539558657
chr_1,0.2265,64.3,5.002916746044136
chr_1,0.2275,58.199999999999996,-1.0970832539558657
chr_1,0.2285,63.2,3.9029167460441414
chr_1,0.2295,58.699999999999996,-0.5970832539558657
chr_1,0.2305,65.60000000000001,6.302916746044147
chr_1,0.2315,61.4,2.102916746044137
chr_1,0.2325,62.4,3.102916746044137
chr_1,0.2335,56.89999999999999,-2.39708325395587
chr_1,0.2345,59.9,0.6029167460441371
chr_1,0.2355,65.3,6.002916746044136
chr_1,0.2365,64.7,5.402916746044141
chr_1,0.2375,61.3,2.0029167460441357
chr_1,0.2385,60.199999999999996,0.9029167460441343
chr_1,0.2395,60.6,1.30291674604414
chr_1,0.2405,63.3,4.002916746044136
chr_1,0.2415,66.5,7.202916746044139
chr_1,0.2425,70.89999999999999,11.60291674604413
chr_1,0.2435,62.2,2.9029167460441414
chr_1,0.2445,64.60000000000001,5.302916746044147
chr_1,0.2455,51.9,-7.397083253955863
chr_1,0.2465,51.4,-7.897083253955863
chr_1,0.2475,49.0,-10.297083253955861
chr_1,0.2485,54.7,-4.597083253955859
chr_1,0.2495,61.199999999999996,1.9029167460441343
chr_1,0.2505,58.9,-0.39708325395586286
chr_1,0.2515,57.699999999999996,-1.5970832539558657
chr_1,0.2525,60.199999999999996,0.9029167460441343
chr_1,0.2535,55.7,-3.5970832539558586
chr_1,0.2545,55.300000000000004,-3.997083253955857
chr_1,0.2555,56.89999999999999,-2.39708325395587
chr_1,0.2565,55.00000000000001,-4.297083253955854
chr_1,0.2575,58.8,-0.4970832539558643
chr_1,0.2585,56.8,-2.4970832539558643
chr_1,0.2595,56.00000000000001,-3.2970832539558543
chr_1,0.2605,55.300000000000004,-3.997083253955857
chr_1,0.2615,55.300000000000004,-3.997083253955857
chr_1,0.2625,53.7,-5.597083253955859
chr_1,0.2635,63.2,3.9029167460441414
chr_1,0.2645,55.900000000000006,-3.3970832539558558
chr_1,0.2655,55.50000000000001,-3.7970832539558543
chr_1,0.2665,55.800000000000004,-3.497083253955857
chr_1,0.2675,55.400000000000006,-3.8970832539558558
chr_1,0.2685,59.4,0.10291674604413714
chr_1,0.2695,61.1,1.80291674604414
chr_1,0.2705,56.00000000000001,-3.2970832539558543
chr_1,0.2715,58.9,-0.39708325395586286
chr_1,0.2725,60.9,1.6029167460441371
chr_1,0.2735,60.0,0.7029167460441386
chr_1,0.2745,58.3,-0.9970832539558643
chr_1,0.2755,61.1,1.80291674604414
chr_1,0.2765,58.4,-0.8970832539558629
chr_1,0.2775,62.3,3.0029167460441357
chr_1,0.2785,61.7,2.4029167460441414
chr_1,0.2795,65.4,6.102916746044144
chr_1,0.2805,64.2,4.902916746044141
chr_1,0.2815,71.7,12.402916746044141
chr_1,0.2825,72.39999999999999,13.10291674604413
chr_1,0.2835,67.30000000000001,8.00291674604415
chr_1,0.2845,65.8,6.502916746044136
chr_1,0.2855,66.3,7.002916746044136
chr_1,0.2865,60.9,1.6029167460441371
chr_1,0.2875,68.2,8.902916746044141
chr_1,0.2885,68.30000000000001,9.00291674604415
chr_1,0.2895,67.2,7.902916746044141
chr_1,0.2905,63.5,4.202916746044139
chr_1,0.2915,63.5,4.202916746044139
chr_1,0.2925,66.3,7.002916746044136
chr_1,0.2935,64.7,5.402916746044141
chr_1,0.2945,59.3,0.0029167460441357207
chr_1,0.2955,63.7,4.402916746044141
chr_1,0.2965,57.3,-1.9970832539558643
chr_1,0.2975,56.39999999999999,-2.89708325395587
chr_1,0.2985,55.7,-3.5970832539558586
chr_1,0.2995,55.300000000000004,-3.997083253955857
chr_1,0.3005,58.8,-0.4970832539558643
chr_1,0.3015,56.699999999999996,-2.5970832539558657
chr_1,0.3025,64.4,5.102916746044144
chr_1,0.3035,66.3,7.002916746044136
chr_1,0.3045,63.800000000000004,4.502916746044143
chr_1,0.3055,54.900000000000006,-4.397083253955856
chr_1,0.3065,64.1,4.802916746044133
chr_1,0.3075,56.39999999999999,-2.89708325395587
chr_1,0.3085,57.9,-1.3970832539558629
chr_1,0.3095,56.00000000000001,-3.2970832539558543
chr_1,0.3105,58.5,-0.7970832539558614
chr_1,0.3115,55.50000000000001,-3.7970832539558543
chr_1,0.3125,54.7,-4.597083253955859
chr_1,0.3135,55.300000000000004,-3.997083253955857
chr_1,0.3145,58.199999999999996,-1.0970832539558657
chr_1,0.3155,51.9,-7.397083253955863
chr_1,0.3165,48.5,-10.797083253955861
chr_1,0.3175,47.3,-11.997083253955864
chr_1,0.3185,54.1,-5.19708325395586
chr_1,0.3195,54.400000000000006,-4.897083253955856
chr_1,0.3205,54.50000000000001,-4.797083253955854
chr_1,0.3215,53.6,-5.69708325395586
chr_1,0.3225,53.2,-6.097083253955859
chr_1,0.3235,53.400000000000006,-5.897083253955856
chr_1,0.3245,61.9,2.602916746044137
chr_1,0.3255,54.0,-5.297083253955861
chr_1,0.3265,56.599999999999994,-2.697083253955867
chr_1,0.3275,54.900000000000006,-4.397083253955856
chr_1,0.3285,57.99999999999999,-1.2970832539558685
chr_1,0.3295,54.50000000000001,-4.797083253955854
chr_1,0.3305,54.7,-4.597083253955859
chr_1,0.3315,52.5,-6.797083253955861
chr_1,0.3325,52.7,-6.597083253955859
chr_1,0.3335,51.0,-8.297083253955861
chr_1,0.3345,55.400000000000006,-3.8970832539558558
chr_1,0.3355,60.099999999999994,0.8029167460441329
chr_1,0.3365,63.6,4.30291674604414
chr_1,0.3375,64.1,4.802916746044133
chr_1,0.3385,62.0,2.7029167460441386
chr_1,0.3395,61.199999999999996,1.9029167460441343
chr_1,0.3405,56.49999999999999,-2.7970832539558685
chr_1,0.3415,61.0,1.7029167460441386
chr_1,0.3425,63.9,4.602916746044137
chr_1,0.3435,63.2,3.9029167460441414
chr_1,0.3445,53.900000000000006,-5.397083253955856
chr_1,0.3455,54.2,-5.097083253955859
chr_1,0.3465,50.7,-8.597083253955859
chr_1,0.3475,50.6,-8.69708325395586
chr_1,0.3485,53.0,-6.297083253955861
chr_1,0.3495,52.300000000000004,-6.997083253955857
chr_1,0.3505,55.400000000000006,-3.8970832539558558
chr_1,0.3515,52.2,-7.097083253955859
chr_1,0.3525,53.800000000000004,-5.497083253955857
chr_1,0.3535,57.99999999999999,-1.2970832539558685
chr_1,0.3545,50.0,-9.297083253955861
chr_1,0.3555,53.800000000000004,-5.497083253955857
chr_1,0.3565,53.0,-6.297083253955861
chr_1,0.3575,54.7,-4.597083253955859
chr_1,0.3585,54.800000000000004,-4.497083253955857
chr_1,0.3595,55.900000000000006,-3.3970832539558558
chr_1,0.3605,59.099999999999994,-0.19708325395586712
chr_1,0.3615,56.00000000000001,-3.2970832539558543
chr_1,0.3625,53.300000000000004,-5.997083253955857
chr_1,0.3635,58.199999999999996,-1.0970832539558657
chr_1,0.3645,60.0,0.7029167460441386
chr_1,0.3655,54.900000000000006,-4.397083253955856
chr_1,0.3665,55.2,-4.097083253955859
chr_1,0.3675,60.099999999999994,0.8029167460441329
chr_1,0.3685,60.8,1.5029167460441357
chr_1,0.3695,63.6,4.30291674604414
chr_1,0.3705,63.0,3.7029167460441386
chr_1,0.3715,60.6,1.30291674604414
chr_1,0.3725,57.99999999999999,-1.2970832539558685
chr_1,0.3735,58.599999999999994,-0.6970832539558671
chr_1,0.3745,49.6,-9.69708325395586
chr_1,0.3755,56.99999999999999,-2.2970832539558685
chr_1,0.3765,56.3,-2.9970832539558643
chr_1,0.3775,52.6,-6.69708325395586
chr_1,0.3785,57.8,-1.4970832539558643
chr_1,0.3795,66.0,6.702916746044139
chr_1,0.3805,58.199999999999996,-1.0970832539558657
chr_1,0.3815,65.8,6.502916746044136
chr_1,0.3825,62.2,2.9029167460441414
chr_1,0.3835,67.80000000000001,8.50291674604415
chr_1,0.3845,74.0,14.702916746044139
chr_1,0.3855,68.60000000000001,9.302916746044147
chr_1,0.3865,74.0,14.702916746044139
chr_1,0.3875,65.10000000000001,5.802916746044147
chr_1,0.3885,61.9,2.602916746044137
chr_1,0.3895,62.8,3.5029167460441357
chr_1,0.3905,62.3,3.0029167460441357
chr_1,0.3915,56.99999999999999,-2.2970832539558685
chr_1,0.3925,59.4,0.10291674604413714
chr_1,0.3935,59.5,0.20291674604413856
chr_1,0.3945,56.3,-2.9970832539558643
chr_1,0.3955,52.2,-7.097083253955859
chr_1,0.3965,55.1,-4.19708325395586
chr_1,0.3975,56.10000000000001,-3.197083253955853
chr_1,0.3985,67.7,8.402916746044141
chr_1,0.3995,68.60000000000001,9.302916746044147
chr_1,0.4005,64.9,5.602916746044144
chr_1,0.4015,70.8,11.502916746044136
chr_1,0.4025,65.4,6.102916746044144
chr_1,0.4035,67.60000000000001,8.302916746044147
chr_1,0.4045,72.39999999999999,13.10291674604413
chr_1,0.4055,66.5,7.202916746044139
chr_1,0.4065,63.800000000000004,4.502916746044143
chr_1,0.4075,61.0,1.7029167460441386
chr_1,0.4085,58.4,-0.8970832539558629
chr_1,0.4095,59.699999999999996,0.4029167460441343
chr_1,0.4105,59.4,0.10291674604413714
chr_1,0.4115,61.3,2.0029167460441357
chr_1,0.4125,65.8,6.502916746044136
chr_1,0.4135,59.5,0.20291674604413856
chr_1,0.4145,59.5,0.20291674604413856
chr_1,0.4155,62.9,3.602916746044137
chr_1,0.4165,65.2,5.902916746044141
chr_1,0.4175,60.8,1.5029167460441357
chr_1,0.4185,63.0,3.7029167460441386
chr_1,0.4195,64.3,5.002916746044136
chr_1,0.4205,61.199999999999996,1.9029167460441343
chr_1,0.4215,63.5,4.202916746044139
chr_1,0.4225,58.099999999999994,-1.1970832539558671
chr_1,0.4235,58.599999999999994,-0.6970832539558671
chr_1,0.4245,57.099999999999994,-2.197083253955867
chr_1,0.4255,55.1,-4.19708325395586
chr_1,0.4265,61.5,2.2029167460441386
chr_1,0.4275,66.2,6.902916746044141
chr_1,0.4285,57.199999999999996,-2.0970832539558657
chr_1,0.4295,51.9,-7.397083253955863
chr_1,0.4305,56.89999999999999,-2.39708325395587
chr_1,0.4315,52.400000000000006,-6.897083253955856
chr_1,0.4325,53.1,-6.19708325395586
chr_1,0.4335,59.099999999999994,-0.19708325395586712
chr_1,0.4345,52.800000000000004,-6.497083253955857
chr_1,0.4355,57.99999999999999,-1.2970832539558685
chr_1,0.4365,60.9,1.6029167460441371
chr_1,0.4375,62.7,3.4029167460441414
chr_1,0.4385,60.6,1.30291674604414
chr_1,0.4395,53.300000000000004,-5.997083253955857
chr_1,0.4405,55.50000000000001,-3.7970832539558543
chr_1,0.4415,56.00000000000001,-3.2970832539558543
chr_1,0.4425,55.2,-4.097083253955859
chr_1,0.4435,58.9,-0.39708325395586286
chr_1,0.4445,60.8,1.5029167460441357
chr_1,0.4455,62.4,3.102916746044137
chr_1,0.4465,65.3,6.002916746044136
chr_1,0.4475,54.900000000000006,-4.397083253955856
chr_1,0.4485,52.900000000000006,-6.397083253955856
chr_1,0.4495,53.0,-6.297083253955861
chr_1,0.4505,54.400000000000006,-4.897083253955856
chr_1,0.4515,55.300000000000004,-3.997083253955857
chr_1,0.4525,59.4,0.10291674604413714
chr_1,0.4535,62.3,3.0029167460441357
chr_1,0.4545,56.8,-2.4970832539558643
chr_1,0.4555,61.5,2.2029167460441386
chr_1,0.4565,57.699999999999996,-1.5970832539558657
chr_1,0.4575,62.4,3.102916746044137
chr_1,0.4585,57.8,-1.4970832539558643
chr_1,0.4595,57.99999999999999,-1.2970832539558685
chr_1,0.4605,60.0,0.7029167460441386
chr_1,0.4615,58.099999999999994,-1.1970832539558671
chr_1,0.4625,61.0,1.7029167460441386
chr_1,0.4635,60.8,1.5029167460441357
chr_1,0.4645,61.9,2.602916746044137
chr_1,0.4655,61.0,1.7029167460441386
chr_1,0.4665,56.49999999999999,-2.7970832539558685
chr_1,0.4675,56.00000000000001,-3.2970832539558543
chr_1,0.4685,55.7,-3.5970832539558586
chr_1,0.4695,55.60000000000001,-3.697083253955853
chr_1,0.4705,64.60000000000001,5.302916746044147
chr_1,0.4715,63.800000000000004,4.502916746044143
chr_1,0.4725,60.3,1.0029167460441357
chr_1,0.4735,59.699999999999996,0.4029167460441343
chr_1,0.4745,68.2,8.902916746044141
chr_1,0.4755,63.800000000000004,4.502916746044143
chr_1,0.4765,65.0,5.702916746044139
chr_1,0.4775,71.7,12.402916746044141
chr_1,0.4785,65.5,6.202916746044139
chr_1,0.4795,66.0,6.702916746044139
chr_1,0.4805,71.7,12.402916746044141
chr_1,0.4815,64.3,5.002916746044136
chr_1,0.4825,66.3,7.002916746044136
chr_1,0.4835,73.4,14.102916746044144
chr_1,0.4845,74.4,15.102916746044144
chr_1,0.4855,66.5,7.202916746044139
chr_1,0.4865,67.7,8.402916746044141
chr_1,0.4875,66.60000000000001,7.302916746044147
chr_1,0.4885,66.4,7.102916746044144
chr_1,0.4895,58.9,-0.39708325395586286
chr_1,0.4905,64.2,4.902916746044141
chr_1,0.4915,64.9,5.602916746044144
chr_1,0.4925,66.8,7.502916746044136
chr_1,0.4935,62.7,3.4029167460441414
chr_1,0.4945,67.10000000000001,7.802916746044147
chr_1,0.4955,69.0,9.702916746044139
chr_1,0.4965,60.699999999999996,1.4029167460441343
chr_1,0.4975,61.1,1.80291674604414
chr_1,0.4985,63.7,4.402916746044141
chr_1,0.4995,59.8,0.5029167460441357
chr_1,0.5005,62.2,2.9029167460441414
chr_1,0.5015,60.8,1.5029167460441357
chr_1,0.5025,67.4,8.102916746044144
chr_1,0.5035,56.699999999999996,-2.5970832539558657
chr_1,0.5045,58.3,-0.9970832539558643
chr_1,0.5055,59.4,0.10291674604413714
chr_1,0.5065,60.4,1.1029167460441371
chr_1,0.5075,61.1,1.80291674604414
chr_1,0.5085,67.30000000000001,8.00291674604415
chr_1,0.5095,61.3,2.0029167460441357
chr_1,0.5105,59.3,0.0029167460441357207
chr_1,0.5115,61.4,2.102916746044137
chr_1,0.5125,62.6,3.30291674604414
chr_1,0.5135,65.2,5.902916746044141
chr_1,0.5145,63.5,4.202916746044139
chr_1,0.5155,50.9,-8.397083253955863
chr_1,0.5165,54.400000000000006,-4.897083253955856
chr_1,0.5175,55.60000000000001,-3.697083253955853
chr_1,0.5185,56.89999999999999,-2.39708325395587
chr_1,0.5195,61.0,1.7029167460441386
chr_1,0.5205,56.49999999999999,-2.7970832539558685
chr_1,0.5215,53.1,-6.19708325395586
chr_1,0.5225,56.39999999999999,-2.89708325395587
chr_1,0.5235,52.900000000000006,-6.397083253955856
chr_1,0.5245,56.00000000000001,-3.2970832539558543
chr_1,0.5255,54.0,-5.297083253955861
chr_1,0.5265,58.099999999999994,-1.1970832539558671
chr_1,0.5275,57.49999999999999,-1.7970832539558685
chr_1,0.5285,58.699999999999996,-0.5970832539558657
chr_1,0.5295,55.7,-3.5970832539558586
chr_1,0.5305,55.7,-3.5970832539558586
chr_1,0.5315,56.599999999999994,-2.697083253955867
chr_1,0.5325,62.5,3.2029167460441386
chr_1,0.5335,56.49999999999999,-2.7970832539558685
chr_1,0.5345,60.4,1.1029167460441371
chr_1,0.5355,58.599999999999994,-0.6970832539558671
chr_1,0.5365,60.699999999999996,1.4029167460441343
chr_1,0.5375,53.0,-6.297083253955861
chr_1,0.5385,64.0,4.702916746044139
chr_1,0.5395,63.7,4.402916746044141
chr_1,0.5405,56.99999999999999,-2.2970832539558685
chr_1,0.5415,63.1,3.80291674604414
chr_1,0.5425,57.4,-1.8970832539558629
chr_1,0.5435,61.4,2.102916746044137
chr_1,0.5445,56.89999999999999,-2.39708325395587
chr_1,0.5455,58.8,-0.4970832539558643
chr_1,0.5465,56.8,-2.4970832539558643
chr_1,0.5475,56.39999999999999,-2.89708325395587
chr_1,0.5485,59.0,-0.29708325395586144
chr_1,0.5495,62.8,3.5029167460441357
chr_1,0.5505,55.2,-4.097083253955859
chr_1,0.5515,54.6,-4.69708325395586
chr_1,0.5525,59.0,-0.29708325395586144
chr_1,0.5535,57.8,-1.4970832539558643
chr_1,0.5545,56.2,-3.0970832539558586
chr_1,0.5555,61.7,2.4029167460441414
chr_1,0.5565,55.900000000000006,-3.3970832539558558
chr_1,0.5575,52.5,-6.797083253955861
chr_1,0.5585,53.6,-5.69708325395586
chr_1,0.5595,59.599999999999994,0.3029167460441329
chr_1,0.5605,58.5,-0.7970832539558614
chr_1,0.5615,61.1,1.80291674604414
chr_1,0.5625,63.3,4.002916746044136
chr_1,0.5635,65.10000000000001,5.802916746044147
chr_1,0.5645,61.5,2.2029167460441386
chr_1,0.5655,57.9,-1.3970832539558629
chr_1,0.5665,60.4,1.1029167460441371
chr_1,0.5675,55.800000000000004,-3.497083253955857
chr_1,0.5685,54.0,-5.297083253955861
